image,pins,outputs
97.npy,"[(72, 10), (52, 31), (89, 64), (93, 69), (11, 66), (19, 92), (14, 73), (51, 71), (86, 71), (40, 22), (32, 45), (97, 81), (19, 54), (92, 4), (47, 63), (65, 64), (55, 77), (51, 23), (82, 1), (8, 86), (58, 43), (30, 59), (78, 15), (83, 35), (58, 85), (53, 0), (90, 80), (12, 39), (11, 37), (49, 93), (33, 16), (23, 61), (20, 34), (35, 97), (62, 27), (51, 78), (77, 68), (22, 65), (45, 49), (68, 32), (97, 48), (7, 44), (85, 72), (6, 25), (63, 91), (25, 22), (35, 83), (35, 18), (85, 95), (46, 7), (9, 46), (48, 84), (95, 36), (10, 5), (48, 28), (98, 58), (42, 40), (77, 52), (24, 78), (10, 50), (57, 75), (19, 65), (39, 56), (71, 56), (25, 90), (68, 49), (97, 49), (43, 65), (36, 1), (97, 41), (30, 1), (68, 21), (34, 90), (3, 74), (54, 82), (87, 21), (53, 1), (42, 81), (3, 96), (38, 88), (28, 43), (58, 84), (0, 8), (1, 10), (92, 84), (40, 50), (45, 35), (47, 64), (29, 51), (62, 33), (72, 28), (41, 19), (59, 82), (7, 72), (23, 16), (21, 92), (1, 12), (87, 72), (11, 65), (5, 81)]","[1, 3, 0, 0, 3, 0, 5, 1, 0, 1, 3, 0, 3, 0, 1, 9, 0, 2, 0, 2, 6, 2, 0, 0, 0, 0, 0, 3, 5, 1, 0, 3, 4, 1, 2, 0, 0, 4, 2, 0, 0, 4, 0, 7, 0, 4, 1, 1, 0, 0, 5, 1, 0, 0, 1, 0, 3, 0, 3, 4, 2, 4, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 1, 2, 5, 0, 1, 1, 0, 0, 5, 2, 3, 2, 0, 2, 1, 1, 1, 0, 3, 0, 5, 2]"
98.npy,"[(6, 78), (96, 81), (38, 1), (93, 61), (65, 71), (56, 19), (65, 41), (10, 66), (23, 63), (55, 53), (36, 66), (0, 27), (42, 95), (64, 68), (13, 14), (80, 58), (81, 44), (24, 50), (75, 30), (52, 13), (67, 81), (13, 84), (31, 89), (32, 0), (33, 87), (53, 30), (23, 95), (39, 58), (17, 57), (19, 50), (32, 47), (17, 60), (58, 92), (9, 64), (89, 9), (44, 79), (52, 38), (63, 47), (52, 99), (86, 74), (5, 49), (75, 46), (78, 18), (91, 81), (77, 90), (78, 70), (18, 46), (49, 88), (55, 3), (3, 76), (65, 14), (94, 36), (35, 61), (46, 42), (8, 24), (95, 54), (20, 71), (7, 12), (71, 52), (86, 49), (15, 80), (7, 81), (41, 57), (9, 38), (46, 7), (29, 95), (19, 36), (65, 72), (68, 58), (29, 77), (10, 54), (64, 48), (95, 11), (15, 34), (13, 6), (82, 22), (61, 16), (20, 1), (26, 10), (77, 22), (25, 28), (49, 96), (85, 92), (71, 48), (80, 11), (65, 11), (64, 65), (38, 44), (6, 62), (57, 29), (69, 15), (79, 19), (38, 56), (87, 80), (29, 0), (57, 42), (67, 21), (38, 37), (94, 88), (97, 77)]","[0, 3, 0, 1, 3, 5, 3, 0, 0, 3, 3, 0, 0, 1, 0, 3, 1, 0, 3, 2, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 2, 4, 6, 2, 2, 1, 0, 5, 0, 3, 2, 1, 0, 0, 0, 0, 4, 3, 2, 4, 0, 3, 0, 0, 1, 1, 0, 0, 3, 0, 2, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 5, 0, 0, 1, 0, 2, 2, 3, 0, 7, 1, 1, 0, 2, 1, 1, 3, 4, 0, 4, 1, 3, 3, 4]"
99.npy,"[(94, 4), (65, 83), (63, 59), (95, 32), (11, 64), (22, 15), (43, 93), (77, 25), (37, 4), (74, 75), (79, 19), (31, 98), (23, 16), (50, 2), (57, 57), (48, 7), (20, 9), (24, 31), (3, 94), (1, 43), (7, 45), (60, 89), (73, 15), (51, 26), (90, 18), (72, 44), (4, 48), (71, 31), (71, 44), (45, 96), (85, 69), (39, 44), (15, 17), (90, 32), (50, 65), (60, 49), (76, 23), (5, 79), (23, 3), (37, 60), (75, 27), (70, 67), (55, 29), (31, 68), (26, 69), (60, 53), (9, 97), (82, 75), (56, 83), (77, 27), (52, 6), (2, 64), (45, 35), (15, 9), (62, 81), (0, 4), (22, 55), (69, 63), (59, 15), (49, 2), (8, 33), (57, 88), (45, 92), (14, 73), (20, 74), (57, 94), (20, 16), (41, 98), (86, 39), (55, 4), (49, 87), (91, 35), (60, 36), (51, 15), (53, 93), (66, 28), (98, 81), (29, 37), (26, 61), (32, 17), (87, 61), (10, 72), (11, 1), (83, 62), (36, 79), (95, 15), (51, 24), (99, 66), (23, 52), (97, 23), (73, 25), (63, 60), (92, 20), (50, 70), (73, 69), (71, 80), (46, 10), (80, 70), (85, 27), (81, 55)]","[0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 7, 0, 3, 1, 0, 0, 1, 1, 2, 0, 1, 0, 1, 4, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 5, 1, 0, 2, 1, 3, 1, 0, 0, 7, 4, 1, 0, 3, 3, 1, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 3, 0, 0, 0]"
100.npy,"[(1, 83), (91, 52), (49, 64), (63, 69), (46, 72), (6, 39), (28, 2), (27, 92), (81, 43), (37, 67), (53, 84), (89, 21), (15, 93), (16, 35), (3, 76), (65, 93), (24, 74), (65, 67), (98, 26), (54, 42), (1, 99), (60, 4), (35, 31), (80, 72), (1, 77), (7, 81), (13, 48), (59, 72), (69, 87), (87, 93), (73, 22), (73, 31), (1, 20), (53, 55), (5, 53), (50, 95), (42, 58), (6, 93), (0, 85), (89, 61), (18, 98), (96, 15), (65, 98), (0, 73), (91, 56), (90, 93), (52, 47), (77, 33), (52, 29), (89, 18), (7, 2), (95, 85), (98, 12), (15, 35), (90, 95), (71, 54), (95, 94), (23, 51), (86, 89), (24, 15), (75, 27), (58, 29), (51, 97), (85, 59), (80, 72), (35, 60), (71, 27), (68, 57), (7, 5), (76, 6), (43, 70), (6, 41), (59, 20), (49, 22), (84, 22), (63, 68), (21, 35), (49, 21), (91, 34), (69, 22), (20, 24), (40, 63), (30, 73), (50, 41), (85, 32), (41, 56), (71, 5), (31, 94), (17, 84), (17, 21), (55, 39), (76, 13), (62, 6), (4, 97), (15, 38), (48, 64), (87, 9), (5, 42), (89, 75), (21, 28)]","[1, 0, 3, 1, 2, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 4, 0, 3, 3, 0, 0, 1, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 3, 0, 2, 0, 2]"
101.npy,"[(89, 88), (38, 73), (26, 0), (18, 87), (3, 7), (98, 10), (91, 36), (67, 15), (14, 39), (22, 33), (34, 64), (2, 83), (79, 17), (38, 59), (91, 36), (42, 94), (2, 51), (72, 34), (38, 57), (38, 26), (32, 31), (82, 44), (92, 63), (30, 51), (24, 39), (71, 94), (80, 13), (68, 22), (51, 77), (93, 73), (50, 43), (64, 89), (97, 97), (99, 38), (64, 81), (82, 14), (71, 98), (56, 38), (2, 77), (36, 85), (34, 5), (44, 19), (35, 98), (32, 77), (28, 16), (96, 49), (67, 69), (53, 29), (99, 32), (67, 74), (45, 66), (47, 78), (12, 11), (85, 24), (86, 99), (9, 16), (6, 67), (14, 26), (28, 44), (5, 99), (4, 39), (22, 35), (72, 71), (90, 37), (84, 8), (86, 34), (89, 32), (72, 62), (74, 1), (29, 28), (31, 2), (23, 54), (52, 27), (50, 89), (69, 49), (40, 42), (12, 71), (46, 91), (43, 61), (51, 38), (68, 0), (1, 52), (80, 92), (78, 68), (69, 18), (18, 84), (86, 11), (53, 59), (57, 58), (54, 19), (66, 52), (35, 33), (76, 22), (54, 18), (61, 61), (45, 13), (14, 64), (2, 92), (83, 66), (25, 33)]","[0, 3, 2, 0, 1, 0, 0, 1, 3, 3, 1, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 2, 1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 7, 0, 3, 0, 0, 2, 3, 0, 3, 2, 3, 5, 0, 0, 6, 0, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 0, 3, 1, 1, 3, 0, 0, 2]"
102.npy,"[(66, 55), (40, 70), (51, 99), (31, 16), (69, 6), (3, 16), (55, 47), (29, 96), (69, 4), (54, 43), (43, 63), (76, 48), (34, 2), (18, 73), (77, 26), (27, 32), (5, 12), (9, 30), (29, 1), (37, 81), (7, 94), (81, 61), (16, 90), (39, 77), (96, 48), (60, 52), (65, 32), (61, 66), (30, 97), (57, 68), (51, 75), (67, 53), (45, 54), (53, 58), (53, 97), (47, 61), (38, 46), (19, 89), (73, 58), (3, 62), (17, 90), (95, 53), (45, 0), (42, 59), (60, 13), (1, 8), (94, 22), (34, 22), (93, 14), (88, 20), (34, 6), (4, 92), (22, 97), (58, 13), (72, 98), (37, 1), (16, 63), (98, 14), (26, 18), (20, 0), (99, 16), (13, 58), (61, 89), (78, 23), (35, 34), (70, 4), (5, 14), (88, 91), (96, 6), (28, 63), (47, 62), (98, 25), (24, 97), (89, 21), (24, 25), (5, 86), (87, 22), (13, 16), (90, 67), (60, 77), (79, 70), (51, 26), (14, 98), (75, 68), (92, 17), (45, 26), (20, 72), (56, 75), (26, 10), (4, 19), (97, 44), (1, 34), (73, 98), (35, 98), (14, 23), (85, 85), (44, 86), (90, 15), (33, 28), (1, 79)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
103.npy,"[(89, 7), (61, 59), (66, 20), (99, 93), (85, 3), (64, 64), (89, 55), (16, 18), (45, 58), (26, 3), (25, 66), (59, 25), (48, 47), (56, 30), (46, 37), (66, 41), (0, 43), (26, 1), (23, 85), (82, 84), (16, 75), (56, 4), (7, 83), (63, 42), (48, 75), (79, 16), (48, 24), (96, 64), (18, 53), (5, 93), (41, 29), (99, 85), (35, 66), (94, 57), (5, 80), (90, 27), (2, 20), (63, 40), (27, 52), (77, 47), (91, 83), (65, 8), (41, 57), (15, 76), (3, 37), (75, 47), (71, 9), (32, 16), (15, 5), (51, 48), (60, 85), (3, 58), (73, 47), (27, 46), (91, 46), (49, 45), (1, 68), (48, 89), (45, 66), (35, 24), (46, 13), (9, 96), (62, 98), (81, 77), (55, 53), (81, 16), (42, 45), (77, 72), (42, 34), (36, 29), (39, 68), (39, 8), (60, 47), (22, 71), (55, 37), (15, 12), (47, 79), (62, 56), (90, 82), (97, 0), (7, 94), (46, 87), (24, 21), (12, 99), (84, 0), (58, 55), (98, 9), (20, 60), (59, 54), (46, 36), (20, 66), (9, 46), (12, 39), (80, 45), (94, 93), (17, 79), (28, 46), (43, 80), (37, 42), (57, 17)]","[2, 1, 2, 1, 1, 1, 2, 0, 3, 2, 0, 0, 5, 0, 2, 4, 0, 1, 0, 0, 0, 2, 0, 4, 3, 1, 3, 1, 0, 0, 3, 2, 0, 1, 0, 4, 0, 3, 0, 3, 0, 2, 1, 0, 0, 3, 3, 2, 0, 5, 1, 0, 3, 0, 3, 3, 0, 0, 4, 4, 3, 0, 1, 2, 2, 3, 5, 3, 3, 6, 0, 2, 1, 0, 0, 0, 2, 3, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0, 3, 1, 0, 0, 1, 5, 1]"
104.npy,"[(78, 86), (8, 42), (54, 13), (32, 8), (99, 70), (53, 53), (86, 85), (7, 56), (23, 63), (57, 42), (78, 27), (81, 16), (25, 69), (40, 76), (69, 34), (84, 34), (92, 97), (94, 84), (65, 3), (84, 96), (89, 58), (34, 10), (75, 57), (24, 46), (86, 88), (84, 3), (47, 54), (8, 45), (27, 32), (55, 25), (45, 85), (44, 43), (12, 25), (73, 89), (90, 30), (18, 56), (96, 89), (17, 55), (91, 0), (95, 72), (8, 73), (78, 27), (45, 94), (2, 98), (6, 36), (28, 49), (81, 66), (92, 24), (86, 22), (70, 64), (56, 29), (78, 16), (35, 86), (42, 36), (67, 83), (41, 61), (73, 24), (10, 43), (70, 26), (30, 97), (77, 17), (88, 96), (21, 84), (14, 90), (58, 45), (1, 51), (7, 68), (97, 52), (36, 29), (23, 87), (52, 84), (47, 7), (32, 23), (6, 48), (50, 58), (22, 59), (17, 48), (75, 13), (25, 94), (70, 58), (58, 47), (38, 10), (0, 49), (22, 79), (66, 47), (36, 86), (88, 37), (33, 73), (8, 2), (35, 98), (49, 94), (87, 45), (53, 3), (43, 88), (73, 93), (55, 53), (70, 51), (31, 3), (91, 7), (86, 4)]","[0, 2, 1, 3, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 2, 2, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 3, 3, 1, 2, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0]"
105.npy,"[(93, 88), (94, 90), (81, 54), (96, 61), (81, 73), (9, 19), (24, 74), (38, 99), (93, 49), (63, 39), (31, 16), (30, 94), (57, 17), (85, 76), (34, 96), (22, 47), (8, 33), (81, 10), (42, 75), (53, 66), (99, 86), (22, 2), (16, 71), (88, 69), (24, 96), (98, 65), (82, 67), (99, 11), (34, 25), (63, 33), (94, 92), (34, 83), (53, 95), (18, 90), (69, 98), (79, 82), (26, 53), (83, 17), (45, 22), (44, 51), (9, 76), (35, 88), (82, 62), (61, 94), (81, 56), (77, 46), (18, 75), (35, 32), (91, 32), (54, 67), (87, 74), (80, 6), (53, 87), (1, 63), (34, 90), (85, 33), (32, 96), (51, 1), (35, 5), (28, 27), (23, 74), (9, 8), (51, 26), (4, 74), (52, 32), (95, 74), (69, 5), (10, 96), (18, 57), (3, 56), (1, 40), (49, 15), (45, 96), (70, 13), (9, 38), (75, 72), (57, 39), (99, 14), (75, 66), (66, 83), (97, 51), (94, 5), (24, 96), (40, 55), (92, 82), (90, 47), (88, 20), (3, 8), (24, 86), (77, 7), (96, 3), (45, 50), (90, 47), (80, 4), (25, 10), (69, 14), (76, 84), (79, 52), (18, 44), (30, 57)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
106.npy,"[(48, 48), (62, 14), (96, 21), (18, 81), (73, 44), (51, 81), (14, 23), (20, 72), (42, 71), (70, 18), (8, 34), (11, 41), (46, 81), (16, 42), (20, 81), (62, 50), (29, 41), (21, 46), (92, 80), (0, 89), (7, 45), (55, 50), (56, 66), (26, 25), (16, 18), (11, 88), (78, 32), (63, 77), (98, 43), (2, 23), (64, 29), (44, 94), (60, 19), (56, 53), (57, 48), (87, 82), (55, 69), (39, 37), (51, 60), (6, 16), (90, 95), (1, 33), (7, 36), (9, 11), (14, 21), (14, 86), (59, 38), (11, 47), (77, 67), (96, 67), (11, 0), (22, 53), (19, 10), (66, 51), (30, 23), (79, 2), (62, 0), (3, 9), (62, 24), (53, 55), (99, 43), (61, 10), (48, 35), (66, 96), (91, 0), (89, 99), (56, 36), (56, 5), (58, 55), (48, 67), (70, 46), (10, 82), (80, 72), (6, 69), (26, 4), (7, 52), (97, 67), (3, 77), (73, 59), (57, 35), (97, 53), (26, 12), (52, 41), (12, 12), (61, 50), (48, 30), (84, 93), (32, 95), (16, 90), (70, 2), (31, 65), (69, 29), (60, 59), (95, 59), (83, 94), (3, 80), (5, 23), (79, 74), (54, 95), (3, 65)]","[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
107.npy,"[(31, 30), (42, 74), (40, 8), (75, 99), (37, 63), (34, 5), (42, 29), (72, 23), (51, 40), (97, 71), (55, 48), (40, 95), (66, 89), (26, 27), (51, 64), (49, 23), (27, 77), (59, 42), (25, 82), (62, 82), (14, 1), (5, 33), (23, 85), (53, 9), (62, 61), (2, 46), (28, 29), (34, 86), (47, 92), (24, 88), (71, 72), (90, 63), (70, 91), (65, 62), (76, 19), (42, 22), (90, 54), (5, 7), (99, 81), (67, 46), (67, 69), (23, 3), (72, 88), (43, 73), (20, 16), (28, 24), (43, 30), (78, 94), (45, 12), (28, 57), (77, 26), (29, 95), (32, 53), (77, 95), (88, 43), (6, 92), (21, 31), (41, 8), (82, 88), (75, 26), (11, 60), (11, 35), (93, 55), (99, 50), (99, 35), (40, 30), (74, 27), (53, 48), (65, 43), (40, 12), (2, 25), (9, 66), (28, 70), (22, 24), (55, 64), (72, 27), (18, 26), (18, 17), (93, 83), (61, 27), (64, 13), (48, 61), (49, 73), (76, 47), (29, 85), (48, 11), (25, 51), (77, 68), (91, 44), (24, 81), (41, 1), (32, 50), (21, 41), (35, 35), (48, 95), (52, 48), (97, 6), (88, 9), (74, 38), (33, 29)]","[1, 3, 3, 1, 4, 1, 3, 1, 4, 0, 3, 2, 1, 1, 1, 3, 2, 0, 2, 4, 0, 0, 1, 0, 0, 0, 1, 3, 3, 2, 0, 1, 2, 0, 0, 5, 0, 0, 1, 2, 0, 1, 1, 3, 2, 1, 3, 0, 4, 2, 0, 2, 3, 0, 0, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 2, 1, 3, 2, 8, 0, 0, 7, 0, 2, 1, 0, 0, 3, 2, 5, 1, 4, 2, 4, 2, 2, 3, 0, 2, 1, 4, 1, 2, 2, 3, 0, 0, 6, 1]"
108.npy,"[(63, 4), (52, 11), (18, 3), (81, 4), (4, 7), (46, 26), (64, 89), (28, 11), (80, 69), (17, 20), (36, 6), (18, 87), (91, 31), (26, 12), (0, 24), (66, 38), (95, 68), (32, 52), (44, 39), (89, 37), (73, 49), (48, 90), (5, 24), (17, 85), (52, 53), (69, 5), (80, 96), (61, 59), (65, 74), (30, 10), (44, 45), (7, 93), (46, 25), (65, 46), (89, 87), (34, 31), (80, 40), (55, 29), (52, 80), (96, 52), (41, 81), (71, 4), (92, 21), (97, 73), (9, 52), (60, 5), (39, 44), (55, 61), (57, 9), (53, 8), (58, 7), (97, 85), (23, 69), (52, 37), (91, 44), (70, 7), (57, 25), (15, 20), (71, 93), (61, 70), (44, 50), (80, 36), (37, 79), (57, 89), (46, 83), (64, 45), (80, 76), (31, 80), (58, 32), (31, 27), (62, 81), (28, 81), (41, 27), (56, 73), (39, 37), (83, 20), (4, 74), (4, 68), (23, 39), (35, 67), (33, 63), (8, 86), (23, 58), (13, 99), (32, 52), (29, 96), (4, 2), (28, 7), (1, 5), (59, 27), (52, 28), (53, 17), (17, 46), (99, 0), (30, 16), (67, 37), (13, 36), (24, 75), (43, 81), (48, 75)]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
109.npy,"[(33, 13), (65, 5), (11, 38), (77, 14), (43, 27), (27, 76), (31, 17), (72, 34), (3, 99), (35, 63), (69, 64), (81, 68), (93, 21), (35, 50), (19, 84), (72, 57), (78, 27), (33, 42), (60, 61), (64, 72), (18, 74), (29, 30), (3, 91), (93, 64), (25, 20), (81, 44), (78, 10), (49, 12), (21, 20), (10, 88), (82, 64), (48, 27), (50, 86), (17, 71), (86, 80), (86, 13), (16, 74), (14, 45), (85, 74), (97, 1), (50, 85), (63, 51), (38, 93), (69, 46), (44, 38), (22, 91), (31, 17), (15, 42), (88, 88), (62, 9), (42, 2), (11, 17), (98, 41), (55, 16), (37, 50), (45, 86), (30, 4), (51, 28), (90, 15), (69, 18), (70, 72), (38, 69), (16, 60), (52, 82), (86, 18), (28, 28), (38, 73), (54, 68), (45, 7), (65, 17), (36, 93), (60, 42), (71, 9), (74, 76), (35, 56), (73, 87), (21, 75), (17, 50), (89, 33), (33, 99), (20, 78), (46, 17), (0, 52), (41, 10), (20, 94), (45, 98), (79, 22), (65, 32), (72, 94), (68, 99), (6, 89), (24, 80), (73, 22), (88, 79), (81, 75), (31, 75), (42, 78), (12, 96), (85, 27), (69, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110.npy,"[(69, 36), (35, 47), (98, 82), (3, 37), (27, 50), (75, 50), (79, 27), (98, 26), (31, 69), (90, 36), (58, 79), (8, 96), (71, 1), (94, 12), (99, 33), (78, 59), (78, 96), (92, 48), (41, 30), (53, 71), (39, 66), (82, 60), (39, 73), (88, 10), (43, 77), (43, 81), (65, 68), (70, 42), (82, 52), (46, 5), (36, 21), (25, 95), (5, 30), (20, 73), (84, 68), (70, 56), (12, 58), (18, 44), (76, 2), (34, 6), (83, 73), (36, 48), (89, 33), (34, 83), (17, 13), (48, 12), (31, 28), (93, 16), (40, 63), (8, 18), (79, 17), (5, 36), (49, 81), (71, 71), (34, 11), (38, 15), (97, 61), (89, 81), (29, 85), (5, 69), (76, 32), (72, 63), (74, 96), (22, 94), (56, 63), (78, 30), (22, 57), (30, 67), (77, 74), (7, 79), (6, 32), (93, 78), (39, 94), (86, 22), (12, 67), (56, 45), (15, 18), (91, 84), (85, 6), (23, 40), (37, 56), (93, 40), (29, 35), (7, 37), (84, 0), (50, 96), (30, 95), (54, 22), (23, 43), (56, 85), (3, 34), (44, 38), (67, 75), (75, 28), (69, 98), (27, 57), (75, 82), (94, 2), (34, 37), (86, 7)]","[0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3, 0, 3, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0]"
111.npy,"[(6, 7), (87, 52), (58, 81), (6, 86), (13, 5), (75, 91), (64, 56), (11, 93), (12, 84), (20, 52), (96, 16), (44, 10), (8, 58), (74, 47), (5, 21), (1, 86), (9, 43), (60, 19), (65, 66), (4, 12), (2, 45), (82, 43), (77, 37), (57, 36), (15, 48), (99, 87), (62, 93), (54, 55), (41, 83), (98, 91), (22, 39), (59, 81), (8, 10), (61, 51), (76, 10), (80, 24), (89, 58), (62, 68), (14, 61), (13, 69), (78, 44), (29, 25), (94, 27), (12, 71), (8, 47), (83, 77), (36, 28), (55, 57), (91, 36), (56, 59), (96, 56), (1, 7), (90, 9), (24, 25), (26, 22), (39, 74), (59, 54), (92, 10), (37, 60), (71, 10), (50, 42), (76, 81), (76, 68), (60, 64), (91, 15), (21, 41), (31, 83), (42, 98), (48, 79), (33, 36), (55, 12), (38, 71), (34, 73), (35, 12), (29, 23), (67, 14), (35, 48), (47, 4), (67, 89), (27, 62), (85, 42), (38, 77), (53, 83), (40, 67), (85, 35), (16, 93), (6, 45), (28, 59), (35, 88), (35, 37), (79, 15), (23, 41), (90, 13), (11, 98), (2, 64), (55, 72), (49, 40), (51, 75), (21, 21), (66, 19)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
