image,pins,outputs
211.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
212.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[3, 1, 1, 0, 0, 0, 2, 3, 0, 0, 3, 0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 4, 1]"
213.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 6, 3, 0, 1, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 4, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0, 1, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 1, 0, 4, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
214.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 2, 0, 3, 2, 1, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 2, 0, 0, 3, 0, 3, 0, 4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 2, 1, 2, 0, 0, 4, 0, 2, 3, 0, 0, 0, 1, 0, 0, 1, 0, 4, 0, 1, 1, 2, 0, 0, 0, 0, 4]"
215.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 0, 0, 5, 0, 0, 0, 4, 6, 0, 1, 1, 0, 1, 0, 5, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 1, 0, 0, 2, 4, 0, 1, 0, 4, 0, 0, 0, 8, 0, 0, 1, 1, 0, 1, 4, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 6, 6, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0]"
216.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 4, 0, 0, 4, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 4, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 1, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0]"
217.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 1, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 1, 0, 1]"
218.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[1, 4, 1, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 5, 0, 0, 2, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 3, 0, 4, 0, 0, 0, 4, 4, 2, 0, 0, 0, 0, 1, 0, 4, 6, 0, 4, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 4, 0, 1, 1, 0, 9, 1, 1, 1, 2, 0, 0, 0, 1, 7]"
219.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 10, 2, 0, 0, 0, 0, 0, 2, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2, 3, 0, 2, 4, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 2, 1, 0, 0]"
220.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
221.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 1, 1, 1, 1, 0, 0, 4, 2, 0, 1, 6, 0, 5, 0, 5, 1, 4, 0, 0, 1, 0, 2, 1, 1, 1, 2, 0, 0, 1, 1, 2, 3, 1, 2, 5, 1, 1, 3, 3, 0, 3, 3, 3, 0, 0, 2, 1, 1, 0, 4, 3, 2, 4, 0, 5, 3, 1, 0, 3, 2, 0, 6, 3, 0, 2, 6, 5, 0, 3, 3, 5, 0, 0, 0, 2, 3, 5, 3, 0, 2, 2, 0, 4, 1, 4, 0, 0, 2, 5, 0, 0, 3, 0, 2, 3, 1, 0, 3]"
222.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[1, 3, 1, 0, 2, 0, 2, 1, 0, 4, 1, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 7, 1, 3, 1, 1, 0, 8, 0, 3, 0, 0, 0, 1, 2, 2, 3, 0, 1, 0, 2, 0, 1, 0, 0, 7, 0, 3, 6, 0, 3, 0, 2, 3, 0, 0, 0, 4, 4, 0, 0, 3, 3, 0, 0, 0, 3, 0, 3, 6, 0, 2, 0, 0, 0, 3, 2, 0, 2, 2, 3, 2, 1, 0, 0, 0, 1, 0]"
223.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 5, 0, 3, 0, 0, 2, 0, 1, 2, 3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1, 4, 0, 1, 2, 1, 1, 0, 1, 0, 0, 0, 2, 3, 0, 1, 1, 2, 0, 5, 0, 3, 1, 0, 6, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 2, 2, 0, 1, 2, 1, 0, 0, 0, 1, 1, 3, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1]"
224.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 3, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 2]"
225.npy,"[(70, 90), (80, 50), (50, 80), (0, 60), (30, 0), (40, 90), (60, 90), (70, 70), (20, 40), (40, 0), (70, 80), (20, 0), (20, 50), (70, 60), (0, 10), (70, 10), (50, 30), (50, 70), (0, 90), (70, 30), (90, 10), (60, 60), (90, 70), (50, 10), (10, 90), (20, 80), (0, 0), (30, 70), (90, 90), (80, 10), (30, 60), (10, 80), (50, 90), (30, 10), (60, 50), (60, 70), (30, 30), (60, 80), (40, 70), (40, 30), (10, 0), (90, 40), (0, 80), (20, 70), (20, 10), (50, 0), (80, 80), (60, 10), (50, 60), (40, 60), (90, 0), (10, 30), (60, 0), (0, 20), (60, 20), (90, 80), (20, 20), (50, 20), (0, 50), (90, 30), (30, 20), (10, 20), (90, 50), (10, 50), (40, 50), (80, 0), (20, 90), (60, 30), (0, 40), (70, 40), (40, 40), (10, 10), (30, 50), (80, 70), (70, 50), (80, 90), (30, 80), (20, 30), (40, 10), (10, 60), (70, 0), (50, 50), (10, 40), (90, 20), (20, 60), (40, 80), (0, 30), (80, 30), (70, 20), (0, 70), (50, 40), (90, 60), (80, 20), (40, 20), (80, 60), (10, 70), (30, 40), (30, 90), (80, 40), (60, 40)]","[2, 1, 0, 0, 2, 2, 1, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
