image,pins,outputs
26.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09803921915590763, 0.33333334513008595, 0.4549019783735275, 0.2196078523993492, 0, 0, 0, 0, 0, 0, 3.1098039466887712, 9.92549023963511, 16.192156977951527, 16.81960804015398, 16.407843321561813, 14.41960796713829, 12.03137269616127, 6.415686368942261, 1.4784314036369324, 0, 3.1098039466887712, 9.92549023963511, 16.192156977951527, 16.81960804015398, 16.678431563079357, 15.317647215910256, 13.407843333669007, 7.023529523052275, 1.6000000312924385, 0, 0.0941176488995552, 0.6941176578402519, 2.2392157539725304, 3.9058824628591537, 5.835294209420681, 7.588235345669091, 8.007843208499253, 4.333333366550505, 0.9411764815449715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09803921915590763, 0.33333334513008595, 0.4549019783735275, 0.2196078523993492, 0, 0, 0, 0, 0, 0, 3.1098039466887712, 9.92549023963511, 16.192156977951527, 16.81960804015398, 16.407843321561813, 14.41960796713829, 12.03137269616127, 6.415686368942261, 1.4784314036369324, 0, 3.1098039466887712, 9.92549023963511, 16.192156977951527, 16.81960804015398, 16.678431563079357, 15.317647215910256, 13.407843333669007, 7.023529523052275, 1.6000000312924385, 0, 0.0941176488995552, 0.6941176578402519, 2.2392157539725304, 3.9058824628591537, 5.835294209420681, 7.588235345669091, 8.007843208499253, 4.333333366550505, 0.9411764815449715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0039215758442879, 1.4784313812851906, 1.380392163991928, 0, 0, 0, 0, 0, 0, 0, 4.713725531473756, 10.156862819567323, 7.733333379030228, 0, 0, 0, 0, 0, 0.5450980700552464, 5.839215759187937, 11.721568806096911, 18.486274698749185, 13.631372660398483, 0, 0, 0, 0, 0, 4.266666781157255, 11.709804132580757, 17.10980418138206, 19.098039410077035, 10.815686379559338, 0, 0, 0, 0, 2.6627451479434967, 10.25490216910839, 15.117647308856249, 14.333333540707827, 12.2666668118909, 5.227451060898602, 0, 0, 0, 0, 8.400000087916851, 14.26666685193777, 11.200000137090683, 0.7843137457966805, 0.4431372620165348, 0.054901961237192154, 0, 0, 0, 0, 13.321568753570318, 14.71372564509511, 6.329411830753088, 0, 0, 0, 0, 0, 0, 0, 9.886274624615908, 10.003921683877707, 2.066666703671217, 0, 0, 0, 0, 0, 0, 0, 3.4078431762754917, 3.4078431762754917, 0.0313725508749485, 0, 0, 0, 0, 0]"
29.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 1.2745098322629929, 3.109804019331932, 2.4588236212730408, 0.5882353186607361, 0, 0, 0, 0, 0.560784325003624, 4.70588244497776, 10.682353109121323, 14.643137469887733, 11.101960957050323, 5.1764706671237946, 0, 0, 0, 0, 0.560784325003624, 4.70588244497776, 10.682353109121323, 17.443137496709824, 15.984313979744911, 9.87450996041298, 0, 0, 0, 0, 0, 0, 0, 7.741176545619965, 11.121568784117699, 9.725490316748619, 0, 0, 0, 0, 0, 0, 0, 9.541176591068506, 10.839215833693743, 6.901960864663124, 0, 0, 0, 0, 0, 0, 0.7294117882847786, 12.086274703964591, 16.709804160520434, 13.372549185529351, 11.33333346247673, 6.352941244840622, 1.3725490272045135, 0, 2.3490196466445923, 7.721568741835654, 13.192157016135752, 19.305882519111037, 19.341176679357886, 14.66666684485972, 14.325490415096283, 8.529411911964417, 1.9725490510463715, 0, 2.654902011156082, 8.184313856996596, 13.50196094904095, 15.156862847507, 13.466666765511036, 10.466666728258133, 9.972549110651016, 6.164705961942673, 1.5960784554481506, 0, 1.9215686619281769, 4.027451053261757, 3.3607843816280365, 0.886274516582489, 0.062745101749897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2980392277240753, 1.2980392575263977, 2.3019608557224274, 1.4470588639378548, 0.4431372657418251, 0, 0, 0, 0, 2.6980392653495073, 10.101960884407163, 15.525490337982774, 17.478431530296803, 14.725490346550941, 7.752941235899925, 0, 0, 0, 4.027451012283564, 13.650980515405536, 19.40000014938414, 17.066666828468442, 20.843137443065643, 23.59215707331896, 15.9843138307333, 0, 0, 3.4156862944364548, 15.454902041703463, 24.364706061780453, 16.96078446879983, 4.909803964197636, 11.227451086044312, 19.796078599989414, 15.568627551198006, 0, 0, 11.45882360637188, 28.21960799396038, 25.61176485940814, 9.164705973118544, 2.576470647007227, 14.2980394102633, 16.89803944528103, 7.411764815449715, 0, 0, 12.529411839321256, 28.309804113581777, 27.60392172075808, 17.19607850164175, 15.403921712189913, 16.47843161597848, 9.529411911964417, 1.2784314155578613, 0, 0, 4.8862745482474566, 12.592156993225217, 17.368627594783902, 17.733333468437195, 17.466666853055358, 10.07058840058744, 2.5215686708688736, 0, 0, 0, 0.0235294122248888, 1.8156863171607256, 6.352941261604428, 10.278431490063667, 7.890196178108454, 2.6235294677317142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16862745583057404, 0.9607843607664108, 1.3215686902403831, 0.6274510100483894, 0, 0, 0, 0, 1.509803956374526, 5.823529487475753, 9.482353050261736, 9.666666785255075, 10.039215791970491, 7.215686336159706, 3.180392175912857, 0, 0, 3.317647099494934, 8.215686397626996, 11.235294269397855, 13.741176655516028, 13.13725508004427, 11.59607857838273, 10.760784391313791, 6.725490231066942, 0, 1.7764706164598465, 8.07843150664121, 12.949019824154675, 9.156862900592387, 11.764706052839756, 8.917647205293179, 7.039215847849846, 9.729411901906133, 7.231372622773051, 0, 1.9333333671092987, 6.90196090657264, 6.956862867809832, 1.2039216058328748, 7.035294223576784, 10.482353068888187, 9.780392326414585, 7.717647215351462, 3.6235294733196497, 0, 1.1372549086809158, 1.7647059187293053, 1.7647059187293053, 0, 3.0000000596046448, 6.447058904916048, 7.08627462759614, 3.549019679427147, 0.10588235408067703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5490196347236633, 5.254902005195618, 3.870588257908821, 0.1764705926179886, 0, 0, 0, 0, 0.12941177189350128, 6.101960822939873, 13.72156872227788, 21.63529423251748, 13.839215740561485, 3.066666677594185, 0, 0, 0, 0, 3.95686280913651, 16.945098178461194, 26.184313943609595, 33.08627473376691, 22.415686398744583, 5.031372591853142, 0, 4.015686348080635, 12.305882468819618, 19.380392253398895, 23.423529537394643, 31.698039399459958, 30.93333358131349, 25.43921592272818, 14.788235444575548, 2.9568627774715424, 0, 9.145098134875298, 19.77647078037262, 31.752941347658634, 31.81176483631134, 28.168627589941025, 20.77254916727543, 14.513725627213717, 5.874509874731302, 0.25882354378700256, 0, 9.6745098605752, 21.43921586871147, 34.76862763799727, 25.662745209410787, 11.305882455781102, 1.6588235944509506, 0.7137255221605301, 0, 0, 0, 4.301960803568363, 13.960784435272217, 24.24313742108643, 15.909804010763764, 2.3647059071809053, 0, 0, 0, 0, 0, 0.40392157435417175, 5.196078486740589, 8.815686354413629, 6.270588280633092, 0.019607843831181526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09803921915590763, 0.33333334513008595, 0.4549019783735275, 0.2196078523993492, 0, 0, 0, 0, 0, 0, 3.1098039466887712, 9.92549023963511, 16.192156977951527, 16.81960804015398, 16.407843321561813, 14.41960796713829, 12.03137269616127, 6.415686368942261, 1.4784314036369324, 0, 3.1098039466887712, 9.92549023963511, 16.192156977951527, 16.81960804015398, 16.678431563079357, 15.317647215910256, 13.407843333669007, 7.023529523052275, 1.6000000312924385, 0, 0.0941176488995552, 0.6941176578402519, 2.2392157539725304, 3.9058824628591537, 5.835294209420681, 7.588235345669091, 8.007843208499253, 4.333333366550505, 0.9411764815449715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7607843317091465, 3.6039215959608555, 3.5686274766921997, 0.8470588326454163, 0, 0, 0.0784313753247261, 3.282352991402149, 3.3529412299394608, 1.2117647305130959, 5.956862822175026, 12.99607858248055, 12.890196220949292, 5.615686357021332, 0, 0, 3.698039270937443, 9.392157033085823, 8.454902105033398, 1.521568663418293, 11.6705884039402, 20.46274538896978, 18.337255155667663, 9.96078446507454, 0, 0, 8.850980497896671, 14.141176670789719, 10.384313885122538, 1.3647059109061956, 14.094117807224393, 22.678431667387486, 15.196078671142459, 8.258823648095131, 0, 0, 9.380392257124186, 16.501960944384336, 18.05098053254187, 14.43529418669641, 24.27450993657112, 26.815686482936144, 12.411764862015843, 3.749019667506218, 0, 0, 4.588235322386026, 11.694117732346058, 17.207843294367194, 18.941176675260067, 25.094117855653167, 21.474509958177805, 6.227451030164957, 0.1921568661928177, 0, 0, 0, 2.329411778599024, 6.831372622400522, 15.066666837781668, 16.560784500092268, 11.470588345080614, 0.0470588244497776, 0, 0, 0, 0, 0, 0, 5.243137322366238, 6.949019692838192, 5.968627512454987, 0, 0, 0, 0, 0, 0, 0, 2.2117647379636765, 2.3411765098571777, 1.7019608169794083, 0, 0, 0]"
35.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2274509966373444, 6.415686339139938, 9.403921663761139, 4.905882403254509, 0.24705882370471954, 0, 0, 0, 0, 3.9764706194400787, 11.925490260124207, 20.196078538894653, 23.72549033164978, 15.83921580761671, 5.125490240752697, 0, 0, 0, 3.4313725903630257, 14.831372670829296, 21.996078550815582, 20.117647141218185, 24.72156871855259, 24.094117783010006, 13.67450987547636, 0, 0, 0.3764705955982208, 11.83529419451952, 26.901960961520672, 22.094117768108845, 5.721568681299686, 11.43137264624238, 21.533333498984575, 17.00784321129322, 0, 0, 6.494117707014084, 23.776470728218555, 31.635294312611222, 17.83137265779078, 3.180392215028405, 13.890196207910776, 18.74509821087122, 10.062745172530413, 0, 0, 12.933333411812782, 30.866666808724403, 37.35686290822923, 24.450980531051755, 16.764706017449498, 19.30980407446623, 12.960784442722797, 2.807843182235956, 0, 0, 9.537254923954606, 18.980392234399915, 20.690196182578802, 15.674509912729263, 15.972549133002758, 12.964705970138311, 5.564705923199654, 0, 0, 0, 1.5568627510219812, 4.882352950051427, 7.749019615352154, 7.756862752139568, 6.670588254928589, 3.345098055899143, 0.18431372940540314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36.png,"[(0, 0), (3, 0), (6, 0), (9, 0), (12, 0), (15, 0), (18, 0), (21, 0), (24, 0), (27, 0), (0, 3), (3, 3), (6, 3), (9, 3), (12, 3), (15, 3), (18, 3), (21, 3), (24, 3), (27, 3), (0, 6), (3, 6), (6, 6), (9, 6), (12, 6), (15, 6), (18, 6), (21, 6), (24, 6), (27, 6), (0, 9), (3, 9), (6, 9), (9, 9), (12, 9), (15, 9), (18, 9), (21, 9), (24, 9), (27, 9), (0, 12), (3, 12), (6, 12), (9, 12), (12, 12), (15, 12), (18, 12), (21, 12), (24, 12), (27, 12), (0, 15), (3, 15), (6, 15), (9, 15), (12, 15), (15, 15), (18, 15), (21, 15), (24, 15), (27, 15), (0, 18), (3, 18), (6, 18), (9, 18), (12, 18), (15, 18), (18, 18), (21, 18), (24, 18), (27, 18), (0, 21), (3, 21), (6, 21), (9, 21), (12, 21), (15, 21), (18, 21), (21, 21), (24, 21), (27, 21), (0, 24), (3, 24), (6, 24), (9, 24), (12, 24), (15, 24), (18, 24), (21, 24), (24, 24), (27, 24), (0, 27), (3, 27), (6, 27), (9, 27), (12, 27), (15, 27), (18, 27), (21, 27), (24, 27), (27, 27)]","[0, 0.56862748041749, 1.992156956344843, 1.9529412696138024, 0.40000000689178705, 0, 0, 0, 0, 0, 0, 2.137254938483238, 11.674509927630424, 17.462745253928006, 11.545098115690053, 4.258823592215776, 0.6313725598156452, 0.054901961237192154, 0, 0, 0, 2.137254938483238, 12.65490210801363, 23.862745304591954, 26.070588369853795, 22.647058967500925, 11.490196157246828, 2.0196079052984715, 0, 0, 0, 0, 3.211764745414257, 11.596078500151634, 26.92549028992653, 33.4705883897841, 19.662745211273432, 2.19607849791646, 0, 0, 0, 0, 0, 1.1411764863878489, 18.588235357776284, 28.541176633909345, 16.949019715189934, 0.768627479672432, 0, 0, 0, 3.5490196347236633, 8.84705888107419, 14.254902033135295, 29.67058832384646, 33.784313859418035, 22.611764803528786, 7.67058826982975, 1.321568638086319, 0, 0, 5.282352978363633, 14.643137333914638, 22.384313832968473, 30.0588236451149, 32.54117664694786, 30.956862926483154, 21.792156994342804, 8.847058892250061, 0, 0, 4.454901987686753, 11.482352981343865, 15.49803926050663, 15.658823601901531, 17.062745213508606, 21.235294243320823, 18.54117658175528, 8.96470595151186, 0, 0, 0, 0, 0, 0, 0.06666667014360428, 1.819607874378562, 3.611764768138528, 2.8235294446349144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
