image,pins,outputs
10.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0.6509803980588913, 3.109804019331932, 1.8352941870689392, 0, 0, 0, 1.6941176801919937, 8.592157006263733, 15.454902186989784, 10.517647236585617, 0, 0, 0, 0.9568627774715424, 3.513725608587265, 10.149019747972488, 11.835294291377068, 0, 0, 0, 0, 0, 9.541176591068506, 10.839215833693743, 0, 0, 0, 0.007843137718737125, 2.603921608068049, 16.941176673397422, 21.03529436700046, 14.54901984333992, 8.529411911964417, 0, 4.243137345649302, 12.2823530966416, 16.57647072710097, 15.949019776657224, 14.54901984333992, 8.529411911964417, 0, 2.9019608348608017, 4.360784389078617, 0.886274516582489, 0, 0, 0]"
11.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0.6509803980588913, 3.109804019331932, 1.8352941870689392, 0, 0, 0, 1.6941176801919937, 8.592157006263733, 15.454902186989784, 10.517647236585617, 0, 0, 0, 0.9568627774715424, 3.513725608587265, 10.149019747972488, 11.835294291377068, 0, 0, 0, 0, 0, 9.541176591068506, 10.839215833693743, 0, 0, 0, 0.007843137718737125, 2.603921608068049, 16.941176673397422, 21.03529436700046, 14.54901984333992, 8.529411911964417, 0, 4.243137345649302, 12.2823530966416, 16.57647072710097, 15.949019776657224, 14.54901984333992, 8.529411911964417, 0, 2.9019608348608017, 4.360784389078617, 0.886274516582489, 0, 0, 0]"
12.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.203921593725681, 4.658823557198048, 0, 0, 0, 0, 2.35294121876359, 12.372549118474126, 13.596078522503376, 0, 0, 0, 2.235294170677662, 11.709804132580757, 19.98823551274836, 13.46666678506881, 0, 0, 0, 10.141176652163267, 12.952941406518221, 9.30196087807417, 5.219607879407704, 0, 0, 1.7019608244299889, 14.533333498984575, 8.058823611587286, 0, 0, 0, 0, 3.1215686947107315, 10.003921683877707, 2.066666703671217, 0, 0, 0]"
13.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.31372550316154957, 9.63921576924622, 7.8117647636681795, 0, 4.415686339139938, 7.0627451706677675, 7.674509854987264, 8.588235361501575, 19.847059024497867, 20.85882373340428, 0, 14.800000086426735, 20.00000018812716, 20.03137264586985, 20.38823539763689, 18.843137465417385, 19.250980608165264, 0, 20.215686291456223, 32.274509999901056, 30.325490329414606, 29.811764884740114, 22.984313935041428, 9.901960898190737, 0, 13.482352992519736, 29.615686431527138, 21.396078577265143, 15.454902060329914, 10.090196166187525, 1.0941176749765873, 0, 1.9176470842212439, 4.458823602646589, 1.3568627927452326, 0, 0, 0]"
14.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7686274722218513, 3.9529412612318993, 1.5450980812311172, 0, 2.905882380902767, 2.7411764934659004, 2.71372552216053, 2.8392157331109047, 14.09803938306868, 10.10588245280087, 0, 17.13725497573614, 26.08627463877201, 23.890196226537228, 12.615686366800219, 22.44313738681376, 18.09411771595478, 0, 17.30980402417481, 34.274509973824024, 34.47058842331171, 26.47843156242743, 21.756862873211503, 8.909803945571184, 0, 3.0392157454043627, 8.403921663761139, 10.290196180343628, 11.403921663761139, 5.145098090171814, 0.04313725605607033, 0, 0, 0, 0, 0, 0, 0]"
15.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.368627483025193, 14.976470673456788, 16.81960804015398, 15.98823544383049, 12.835294246673584, 6.415686368942261, 0, 5.1921568885445595, 14.501960851252079, 16.60000018775463, 16.84705900400877, 14.21176488418132, 7.023529523052275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.376470597460866, 3.8627451453357935, 2.1607843413949013, 0, 0, 0, 0.5137255191802979, 11.11764713563025, 15.827451093122363, 7.376470644026995, 4.298039235174656, 0, 0, 7.588235393166542, 22.227451154962182, 26.403921766206622, 17.12156878784299, 6.737254984676838, 0, 0, 8.196078527718782, 20.14509821496904, 26.196078596636653, 11.376470696181059, 0.5058823823928833, 0, 8.878431528806686, 16.807843362912536, 14.454902103170753, 8.729411844164133, 1.8431372828781605, 0, 0, 7.5921569764614105, 7.827451096847653, 0.6862745303660631, 0, 0, 0]"
17.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.33725491538643837, 2.0862745828926563, 1.482353001832962, 0, 0, 0.14901961386203766, 7.28627460449934, 18.196078583598137, 18.831372741609812, 14.74117662012577, 3.0156863033771515, 0.5764706134796143, 11.76470597833395, 20.313725695014, 24.329412013292313, 29.21568652242422, 24.866666823625565, 5.011764749884605, 5.074509873986244, 17.811764866113663, 11.600000143051147, 18.203921804204583, 29.50196103565395, 17.20784328505397, 1.3019608110189438, 3.431372582912445, 4.576470650732517, 1.788235366344452, 15.764706054702401, 16.552941350266337, 3.533333372324705, 0, 0, 0, 0, 2.549019657075405, 2.443137302994728, 0, 0]"
18.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.250980406999588, 2.3294118642807007, 1.6235294714570045, 0, 0.1764705926179886, 4.658823609352112, 6.352941322140396, 11.239215803332627, 21.149019822478294, 13.627451131120324, 0, 3.207843206822872, 16.603921804577112, 26.035294397734106, 32.57647081557661, 28.23529440164566, 12.921568786725402, 0, 6.521568734198809, 23.007843419909477, 25.73725514486432, 20.607843302190304, 10.905882481485605, 1.8666667081415653, 0, 8.439215801656246, 21.10980410501361, 10.7215687148273, 0.8666666969656944, 0, 0, 0, 2.72941180691123, 3.1215686798095703, 0.0313725508749485, 0, 0, 0]"
19.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.33725491538643837, 2.0862745828926563, 1.482353001832962, 0, 0, 0.14901961386203766, 7.28627460449934, 18.196078583598137, 18.831372741609812, 14.74117662012577, 3.0156863033771515, 0.5764706134796143, 11.76470597833395, 20.313725695014, 24.329412013292313, 29.21568652242422, 24.866666823625565, 5.011764749884605, 5.074509873986244, 17.811764866113663, 11.600000143051147, 18.203921804204583, 29.50196103565395, 17.20784328505397, 1.3019608110189438, 3.431372582912445, 4.576470650732517, 1.788235366344452, 15.764706054702401, 16.552941350266337, 3.533333372324705, 0, 0, 0, 0, 2.549019657075405, 2.443137302994728, 0, 0]"
20.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7686274722218513, 3.9529412612318993, 1.5450980812311172, 0, 2.905882380902767, 2.7411764934659004, 2.71372552216053, 2.8392157331109047, 14.09803938306868, 10.10588245280087, 0, 17.13725497573614, 26.08627463877201, 23.890196226537228, 12.615686366800219, 22.44313738681376, 18.09411771595478, 0, 17.30980402417481, 34.274509973824024, 34.47058842331171, 26.47843156242743, 21.756862873211503, 8.909803945571184, 0, 3.0392157454043627, 8.403921663761139, 10.290196180343628, 11.403921663761139, 5.145098090171814, 0.04313725605607033, 0, 0, 0, 0, 0, 0, 0]"
21.png,"[(0, 0), (4, 0), (8, 0), (12, 0), (16, 0), (20, 0), (24, 0), (0, 4), (4, 4), (8, 4), (12, 4), (16, 4), (20, 4), (24, 4), (0, 8), (4, 8), (8, 8), (12, 8), (16, 8), (20, 8), (24, 8), (0, 12), (4, 12), (8, 12), (12, 12), (16, 12), (20, 12), (24, 12), (0, 16), (4, 16), (8, 16), (12, 16), (16, 16), (20, 16), (24, 16), (0, 20), (4, 20), (8, 20), (12, 20), (16, 20), (20, 20), (24, 20), (0, 24), (4, 24), (8, 24), (12, 24), (16, 24), (20, 24), (24, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50980394333601, 3.2313725724816322, 0, 0, 0, 0, 6.952941255643964, 20.101960925385356, 13.831372641026974, 0, 0, 0, 2.611764743924141, 15.513725649565458, 24.65882373228669, 24.556862898170948, 15.141176521778107, 8.603921614587307, 0, 4.752941250801086, 21.431372741237283, 24.454902173951268, 20.95686289295554, 16.200000070035458, 13.321568753570318, 0, 1.5803921967744827, 13.584313832223415, 10.88235304877162, 1.0078431703150272, 0, 2.0274510122835636, 0, 0, 0, 0, 0, 0, 0]"
