0,1,2
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823135139_20190823135448_tile_1428.tif,"[(96, 96), (86, 76), (6, 63), (75, 66), (46, 50), (13, 44), (16, 61), (41, 84), (60, 80), (96, 12), (97, 75), (37, 91), (85, 85), (23, 52), (10, 26), (16, 17), (45, 76), (52, 53), (87, 82), (17, 90), (98, 70), (42, 19), (68, 97), (33, 26), (97, 19), (45, 35), (56, 50), (15, 39), (25, 71), (2, 25), (15, 72), (56, 26), (51, 15), (88, 43), (32, 29), (62, 91), (3, 63), (11, 63), (83, 24), (94, 72), (45, 61), (14, 88), (19, 69), (20, 92), (66, 38), (76, 7), (58, 85), (58, 88), (22, 96), (65, 45), (64, 84), (54, 0), (27, 85), (57, 94), (35, 97), (96, 1), (43, 45), (73, 65), (6, 30), (9, 49), (73, 95), (86, 13), (44, 29), (23, 45), (72, 27), (68, 52), (5, 69), (94, 80), (94, 78), (34, 26), (11, 28), (70, 67), (93, 81), (60, 60), (0, 45), (76, 51), (44, 83), (27, 80), (34, 47), (85, 62), (27, 69), (0, 9), (30, 11), (68, 77), (5, 89), (47, 2), (57, 47), (62, 80), (85, 57), (69, 20), (0, 78), (65, 94), (52, 95), (11, 9), (22, 98), (92, 61), (59, 32), (38, 53), (39, 71), (91, 33)]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 1, 2, 1, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 1, 3, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823135139_20190823135448_tile_1429.tif,"[(76, 51), (95, 81), (89, 20), (81, 16), (15, 60), (61, 97), (46, 51), (21, 80), (49, 52), (93, 92), (69, 62), (16, 8), (65, 73), (44, 58), (23, 90), (97, 98), (59, 85), (39, 26), (5, 73), (51, 19), (22, 34), (70, 77), (23, 22), (28, 39), (55, 60), (33, 85), (89, 57), (8, 26), (51, 65), (27, 68), (75, 79), (63, 32), (22, 4), (42, 12), (96, 86), (98, 48), (33, 0), (67, 65), (30, 34), (2, 88), (74, 83), (22, 22), (42, 70), (85, 3), (87, 37), (82, 32), (11, 10), (36, 50), (46, 32), (43, 36), (44, 69), (82, 64), (16, 12), (15, 72), (8, 8), (13, 29), (68, 56), (45, 83), (80, 50), (68, 83), (75, 34), (38, 2), (29, 89), (85, 59), (50, 62), (38, 78), (87, 56), (27, 53), (42, 38), (24, 2), (74, 17), (60, 81), (10, 75), (13, 89), (9, 67), (53, 47), (86, 8), (51, 43), (23, 32), (80, 11), (93, 90), (46, 92), (25, 16), (2, 68), (15, 59), (95, 53), (97, 97), (2, 6), (58, 37), (45, 60), (41, 77), (6, 30), (68, 33), (4, 34), (96, 23), (8, 61), (15, 64), (21, 51), (68, 6), (36, 49)]","[6, 1, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 5, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823135139_20190823135448_tile_1434.tif,"[(82, 97), (61, 43), (7, 76), (15, 70), (94, 59), (59, 15), (7, 56), (30, 88), (95, 1), (85, 85), (3, 46), (1, 54), (6, 26), (62, 90), (84, 61), (78, 45), (63, 2), (58, 82), (95, 11), (4, 95), (67, 8), (93, 41), (38, 46), (22, 26), (95, 68), (96, 0), (88, 74), (58, 0), (36, 27), (30, 11), (39, 25), (69, 66), (46, 12), (10, 48), (49, 81), (51, 95), (32, 45), (51, 5), (76, 44), (86, 20), (9, 45), (20, 69), (65, 0), (4, 43), (67, 53), (52, 10), (38, 72), (93, 53), (7, 57), (62, 11), (65, 64), (7, 39), (39, 35), (35, 75), (82, 49), (5, 41), (77, 33), (7, 53), (26, 94), (57, 73), (43, 50), (94, 38), (60, 53), (13, 54), (12, 3), (82, 41), (36, 15), (53, 27), (77, 51), (41, 18), (80, 1), (44, 46), (7, 70), (26, 39), (16, 45), (19, 38), (44, 20), (44, 69), (88, 44), (8, 23), (10, 53), (14, 3), (31, 96), (84, 15), (98, 62), (83, 64), (85, 78), (36, 57), (35, 55), (5, 82), (62, 36), (70, 79), (16, 26), (40, 83), (25, 79), (39, 91), (90, 5), (92, 84), (36, 9), (77, 18)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823135139_20190823135448_tile_1435.tif,"[(37, 33), (83, 19), (1, 49), (81, 25), (17, 20), (62, 50), (81, 75), (77, 61), (26, 58), (37, 21), (96, 70), (12, 51), (26, 13), (0, 6), (47, 45), (23, 12), (70, 1), (30, 61), (34, 56), (30, 3), (48, 53), (91, 71), (78, 87), (43, 63), (53, 58), (68, 69), (69, 22), (61, 5), (21, 67), (11, 33), (87, 59), (17, 63), (2, 67), (97, 7), (5, 90), (10, 17), (33, 58), (76, 77), (69, 2), (26, 94), (67, 21), (56, 56), (62, 98), (96, 77), (52, 89), (27, 8), (19, 30), (19, 64), (80, 53), (31, 21), (92, 23), (8, 55), (41, 66), (4, 37), (13, 44), (41, 62), (74, 39), (66, 60), (52, 32), (16, 68), (71, 26), (98, 91), (71, 6), (38, 12), (39, 54), (88, 5), (30, 4), (58, 76), (48, 43), (6, 41), (3, 51), (39, 10), (46, 71), (21, 56), (43, 62), (32, 17), (4, 29), (36, 56), (8, 76), (16, 14), (74, 78), (37, 29), (53, 62), (68, 1), (67, 80), (12, 11), (55, 95), (22, 59), (69, 85), (28, 24), (62, 28), (50, 42), (70, 48), (21, 1), (91, 12), (77, 88), (98, 80), (51, 65), (34, 28), (93, 19)]","[0, 0, 0, 0, 0, 0, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 1, 7, 1, 2, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 1, 2, 4, 0, 0, 0, 6, 0, 0, 0, 2, 0, 0, 2, 0, 5, 0, 0, 0, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 3, 0, 2, 0, 0, 5, 0, 0, 1, 0, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 5, 0, 0, 6, 3, 2, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823135139_20190823135448_tile_1439.tif,"[(58, 51), (25, 20), (11, 97), (2, 48), (31, 35), (68, 75), (10, 40), (83, 15), (74, 7), (63, 75), (58, 85), (73, 19), (79, 44), (52, 56), (83, 30), (71, 23), (44, 91), (20, 79), (4, 71), (16, 89), (72, 41), (19, 52), (2, 46), (22, 56), (25, 70), (38, 89), (17, 25), (60, 73), (3, 5), (6, 7), (5, 12), (60, 51), (72, 62), (14, 59), (22, 47), (75, 13), (49, 83), (91, 55), (70, 95), (25, 76), (55, 98), (24, 25), (96, 78), (24, 23), (92, 82), (14, 6), (38, 31), (10, 59), (47, 20), (82, 85), (14, 18), (55, 88), (10, 83), (98, 56), (27, 77), (92, 8), (96, 59), (91, 2), (85, 22), (0, 61), (90, 14), (29, 17), (74, 91), (95, 0), (52, 10), (6, 84), (49, 93), (70, 14), (67, 22), (75, 2), (98, 46), (80, 9), (53, 58), (47, 87), (73, 28), (70, 72), (3, 88), (81, 4), (59, 78), (94, 33), (38, 49), (87, 41), (77, 20), (47, 49), (95, 95), (14, 55), (1, 83), (66, 71), (52, 47), (98, 10), (90, 95), (67, 48), (18, 30), (24, 45), (59, 30), (11, 87), (29, 81), (10, 22), (57, 40), (20, 95)]","[1, 0, 0, 0, 2, 3, 0, 2, 4, 4, 4, 1, 5, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 3, 0, 0, 0, 4, 2, 3, 0, 3, 0, 7, 0, 2, 0, 4, 0, 3, 6, 0, 2, 0, 5, 0, 0, 6, 0, 4, 0, 3, 2, 3, 0, 5, 0, 3, 0, 0, 5, 2, 0, 3, 2, 3, 2, 0, 1, 2, 8, 2, 4, 2, 5, 4, 0, 0, 2, 1, 1, 6, 5, 0, 1, 0, 0, 0, 0, 3, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822144046_20190822144338_tile_1475.tif,"[(39, 63), (35, 59), (23, 47), (55, 86), (63, 35), (50, 42), (24, 86), (48, 88), (95, 35), (69, 73), (2, 93), (61, 96), (93, 26), (43, 84), (53, 67), (85, 68), (22, 78), (51, 10), (33, 54), (36, 64), (11, 35), (96, 74), (2, 27), (70, 58), (98, 58), (42, 25), (60, 64), (16, 1), (36, 25), (37, 17), (24, 50), (96, 56), (4, 11), (69, 88), (75, 92), (18, 98), (26, 73), (50, 26), (52, 81), (95, 32), (11, 22), (28, 9), (59, 2), (40, 12), (10, 92), (23, 68), (76, 18), (28, 59), (34, 60), (98, 65), (41, 98), (59, 19), (70, 62), (42, 64), (81, 34), (69, 44), (52, 32), (31, 24), (38, 68), (97, 73), (38, 55), (70, 46), (34, 84), (77, 96), (6, 25), (77, 66), (1, 1), (50, 98), (32, 15), (61, 68), (71, 19), (87, 50), (94, 59), (61, 69), (4, 18), (33, 15), (87, 46), (56, 45), (40, 84), (75, 19), (53, 2), (80, 67), (76, 1), (8, 31), (92, 14), (89, 49), (29, 14), (90, 63), (79, 53), (71, 92), (96, 45), (29, 3), (87, 31), (40, 81), (38, 59), (96, 6), (73, 32), (48, 97), (72, 76), (78, 77)]","[1, 1, 0, 2, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 3, 2, 0, 2, 0, 1, 0, 3, 0, 2, 2, 3, 3, 0, 4, 5, 0, 2, 0, 2, 1, 0, 0, 1, 4, 1, 0, 2, 0, 3, 0, 0, 2, 0, 1, 2, 2, 3, 2, 1, 0, 2, 1, 2, 1, 3, 0, 3, 0, 0, 0, 2, 0, 1, 1, 2, 0, 3, 3, 1, 0, 3, 2, 1, 1, 1, 1, 1, 1, 0, 2, 2, 1, 2, 4, 1, 0, 0, 1, 2, 1, 3, 0, 1, 2, 2]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822144046_20190822144338_tile_1477.tif,"[(11, 12), (22, 17), (59, 32), (96, 11), (52, 90), (9, 12), (91, 86), (5, 10), (80, 88), (52, 45), (50, 80), (52, 92), (91, 4), (82, 38), (41, 21), (52, 78), (24, 5), (57, 55), (12, 57), (24, 54), (22, 74), (76, 15), (82, 1), (72, 66), (95, 36), (89, 22), (8, 50), (50, 82), (66, 47), (89, 12), (69, 49), (23, 13), (35, 54), (20, 17), (64, 37), (64, 74), (78, 24), (23, 40), (27, 30), (1, 49), (57, 14), (74, 48), (68, 37), (1, 80), (34, 41), (71, 75), (5, 64), (31, 20), (54, 61), (19, 60), (38, 35), (68, 18), (86, 25), (16, 69), (14, 24), (51, 92), (94, 72), (63, 83), (58, 26), (41, 39), (98, 0), (64, 72), (62, 1), (59, 87), (7, 54), (30, 68), (59, 27), (69, 82), (57, 76), (8, 97), (86, 85), (58, 25), (3, 45), (53, 34), (76, 23), (90, 60), (64, 81), (24, 91), (71, 97), (62, 40), (35, 40), (31, 31), (29, 4), (19, 17), (91, 87), (82, 24), (83, 3), (28, 30), (69, 22), (10, 16), (49, 21), (77, 43), (94, 26), (43, 97), (84, 13), (85, 12), (24, 24), (90, 30), (91, 88), (47, 72)]","[0, 0, 1, 3, 3, 0, 1, 0, 3, 1, 3, 3, 3, 2, 2, 2, 0, 1, 0, 0, 0, 5, 1, 3, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 2, 4, 0, 1, 1, 1, 0, 0, 3, 1, 3, 1, 2, 2, 1, 0, 4, 0, 4, 1, 2, 1, 0, 1, 1, 0, 0, 2, 3, 2, 0, 5, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 0, 1, 0, 3, 3, 3, 2, 0, 1, 1, 2]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822144046_20190822144338_tile_1482.tif,"[(79, 30), (67, 92), (21, 24), (52, 81), (35, 61), (65, 68), (61, 25), (78, 0), (47, 70), (35, 11), (89, 20), (37, 14), (19, 10), (33, 71), (58, 51), (58, 47), (98, 54), (75, 41), (64, 39), (44, 6), (84, 73), (38, 96), (90, 58), (94, 73), (6, 1), (54, 74), (75, 82), (85, 69), (38, 87), (4, 88), (25, 72), (82, 56), (6, 78), (69, 29), (16, 27), (14, 20), (88, 59), (14, 19), (22, 51), (22, 62), (34, 65), (71, 81), (57, 95), (16, 14), (5, 39), (12, 73), (73, 40), (97, 2), (47, 12), (6, 35), (39, 49), (63, 63), (4, 18), (73, 73), (51, 72), (20, 97), (65, 41), (8, 26), (69, 92), (84, 67), (90, 23), (63, 98), (3, 71), (41, 33), (6, 94), (12, 14), (61, 72), (20, 37), (18, 32), (7, 98), (94, 72), (29, 33), (35, 88), (10, 56), (13, 87), (48, 33), (56, 76), (36, 44), (57, 64), (0, 52), (10, 95), (17, 10), (48, 94), (86, 28), (69, 41), (44, 30), (34, 24), (42, 84), (4, 79), (25, 56), (88, 52), (89, 93), (34, 32), (38, 60), (50, 75), (89, 94), (58, 69), (50, 98), (43, 7), (8, 74)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 3, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 8, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 1, 6, 0, 0, 0, 2, 2, 1, 0, 0, 0, 6, 4, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 4]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822144046_20190822144338_tile_1489.tif,"[(6, 46), (82, 16), (52, 0), (11, 39), (18, 4), (20, 56), (43, 66), (56, 55), (32, 88), (65, 87), (68, 13), (90, 84), (15, 3), (88, 36), (75, 63), (25, 70), (35, 86), (2, 65), (60, 56), (23, 36), (6, 30), (73, 95), (87, 87), (18, 92), (27, 98), (69, 94), (59, 8), (13, 40), (82, 4), (49, 38), (93, 6), (62, 0), (62, 81), (59, 1), (78, 7), (97, 60), (8, 71), (83, 76), (29, 45), (62, 79), (49, 13), (66, 35), (76, 18), (4, 67), (91, 29), (37, 22), (52, 79), (19, 40), (12, 63), (80, 22), (34, 40), (22, 84), (32, 95), (72, 96), (79, 9), (30, 12), (67, 28), (36, 52), (19, 3), (86, 10), (45, 24), (24, 59), (54, 70), (33, 69), (2, 29), (76, 10), (87, 35), (59, 15), (71, 14), (13, 80), (8, 92), (66, 26), (96, 41), (1, 19), (55, 28), (72, 61), (15, 21), (27, 67), (36, 13), (65, 7), (34, 11), (60, 5), (52, 53), (49, 6), (40, 9), (13, 75), (79, 86), (93, 92), (59, 19), (25, 3), (88, 41), (77, 88), (4, 72), (71, 12), (76, 72), (79, 30), (46, 70), (18, 65), (10, 64), (28, 64)]","[0, 2, 1, 0, 0, 0, 1, 4, 2, 2, 3, 3, 0, 4, 1, 5, 2, 0, 4, 0, 0, 3, 1, 0, 2, 3, 2, 0, 2, 1, 1, 1, 3, 2, 2, 0, 0, 3, 1, 3, 1, 0, 2, 0, 3, 0, 3, 0, 0, 2, 2, 2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 4, 2, 4, 0, 0, 1, 1, 0, 2, 1, 0, 3, 0, 2, 0, 1, 2, 1, 0, 0, 2, 3, 1, 0, 2, 2, 0, 4, 2, 2, 1, 0, 0, 3]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822143107_20190822143418_tile_1538.tif,"[(40, 50), (5, 94), (78, 65), (55, 48), (83, 27), (74, 55), (0, 93), (66, 41), (23, 24), (0, 35), (19, 67), (75, 98), (31, 98), (54, 16), (25, 88), (22, 12), (41, 11), (57, 42), (34, 23), (86, 50), (66, 29), (9, 5), (43, 29), (92, 94), (89, 64), (10, 62), (81, 27), (77, 49), (66, 42), (13, 11), (42, 84), (87, 82), (56, 53), (42, 88), (59, 23), (76, 3), (3, 73), (56, 46), (29, 78), (70, 97), (11, 46), (3, 20), (98, 60), (88, 10), (30, 90), (67, 58), (61, 85), (42, 76), (38, 33), (36, 19), (15, 64), (39, 28), (7, 71), (96, 54), (1, 17), (74, 94), (51, 69), (81, 88), (46, 58), (71, 4), (89, 87), (61, 73), (7, 41), (30, 62), (77, 66), (57, 39), (20, 92), (16, 97), (82, 64), (35, 62), (63, 86), (20, 57), (77, 80), (96, 35), (18, 36), (41, 78), (59, 46), (29, 16), (67, 20), (63, 47), (50, 75), (79, 83), (42, 28), (90, 54), (6, 37), (61, 32), (71, 35), (19, 73), (0, 5), (25, 61), (25, 51), (39, 97), (34, 83), (51, 73), (64, 2), (2, 45), (87, 61), (98, 81), (60, 41), (92, 17)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822143107_20190822143418_tile_1545.tif,"[(92, 62), (10, 49), (51, 24), (87, 86), (66, 23), (39, 34), (54, 84), (29, 23), (7, 81), (72, 68), (47, 66), (89, 65), (48, 94), (70, 7), (12, 9), (96, 44), (53, 28), (49, 54), (32, 33), (33, 44), (23, 24), (38, 47), (95, 82), (71, 49), (72, 35), (94, 55), (38, 40), (88, 31), (67, 71), (41, 48), (47, 23), (35, 88), (17, 55), (18, 41), (49, 66), (80, 39), (71, 76), (17, 69), (47, 53), (49, 36), (15, 85), (80, 63), (41, 0), (39, 36), (16, 6), (51, 39), (85, 8), (71, 91), (92, 55), (82, 64), (84, 23), (88, 15), (0, 12), (61, 72), (90, 82), (35, 95), (28, 77), (59, 58), (90, 85), (78, 93), (50, 11), (38, 90), (84, 9), (53, 0), (86, 77), (22, 86), (45, 66), (30, 55), (28, 41), (38, 80), (41, 32), (21, 92), (7, 29), (84, 36), (57, 90), (13, 76), (65, 1), (41, 88), (23, 50), (85, 94), (22, 25), (43, 38), (69, 58), (61, 31), (71, 98), (92, 70), (49, 50), (13, 6), (42, 91), (68, 94), (89, 87), (95, 17), (62, 49), (78, 39), (73, 55), (20, 22), (75, 21), (9, 44), (15, 38), (44, 14)]","[0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822143107_20190822143418_tile_1548.tif,"[(65, 89), (20, 34), (63, 90), (97, 67), (34, 2), (66, 49), (3, 36), (41, 98), (57, 76), (13, 77), (48, 8), (95, 47), (15, 98), (71, 59), (71, 56), (63, 14), (89, 66), (40, 69), (73, 7), (78, 88), (96, 93), (5, 53), (70, 87), (87, 46), (12, 87), (78, 84), (95, 43), (2, 79), (8, 19), (67, 0), (58, 48), (3, 74), (47, 38), (69, 51), (2, 15), (27, 39), (47, 51), (60, 76), (46, 12), (77, 69), (26, 76), (30, 38), (38, 4), (49, 90), (8, 54), (25, 15), (5, 16), (67, 87), (34, 64), (79, 17), (8, 91), (17, 61), (68, 73), (17, 33), (79, 9), (72, 40), (5, 55), (36, 49), (80, 62), (46, 57), (25, 11), (51, 81), (82, 82), (76, 19), (81, 10), (94, 91), (92, 7), (34, 20), (12, 26), (94, 6), (93, 56), (89, 94), (12, 77), (43, 1), (72, 92), (73, 90), (18, 56), (57, 17), (10, 93), (16, 58), (46, 69), (97, 22), (86, 22), (19, 39), (2, 21), (43, 52), (57, 78), (40, 87), (85, 38), (68, 63), (45, 24), (7, 39), (97, 13), (58, 36), (20, 89), (26, 52), (78, 13), (5, 82), (7, 95), (68, 46)]","[0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822143107_20190822143418_tile_1549.tif,"[(21, 13), (25, 48), (79, 54), (71, 54), (92, 15), (18, 35), (86, 84), (42, 31), (63, 89), (98, 93), (22, 90), (23, 97), (93, 74), (90, 74), (56, 21), (82, 95), (9, 24), (60, 21), (74, 11), (58, 7), (57, 79), (20, 89), (67, 58), (78, 95), (63, 12), (97, 54), (48, 50), (4, 96), (24, 28), (1, 12), (10, 41), (45, 86), (62, 20), (9, 16), (11, 27), (5, 69), (27, 76), (10, 4), (56, 98), (52, 29), (31, 32), (89, 50), (84, 18), (53, 20), (95, 81), (29, 0), (58, 35), (23, 43), (97, 24), (60, 15), (27, 86), (21, 9), (2, 0), (86, 77), (15, 25), (96, 25), (27, 35), (59, 17), (78, 28), (33, 9), (94, 56), (44, 33), (52, 73), (83, 65), (71, 28), (88, 26), (18, 29), (29, 74), (48, 83), (58, 94), (7, 93), (75, 29), (1, 10), (31, 16), (23, 48), (80, 10), (16, 64), (67, 69), (69, 79), (18, 8), (12, 26), (98, 36), (27, 39), (97, 25), (69, 18), (71, 85), (96, 39), (94, 60), (92, 35), (95, 18), (1, 38), (48, 42), (10, 72), (45, 1), (54, 94), (66, 38), (80, 31), (45, 83), (78, 36), (47, 93)]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 4, 0, 2, 2, 4, 1, 2, 1, 5, 2, 1, 2, 0, 2, 0, 0, 1, 2, 0, 0, 0, 3, 0, 1, 3, 1, 2, 2, 2, 2, 1, 1, 2, 0, 1, 3, 1, 0, 2, 0, 0, 4, 2, 1, 3, 1, 2, 1, 2, 3, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 1, 0, 2, 2, 1, 0, 1, 1, 0, 1, 5, 1, 2, 1, 0, 0, 2, 0, 2, 1, 2, 0, 1, 1, 3]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822161837_20190822162134_tile_1588.tif,"[(81, 40), (84, 29), (97, 67), (77, 92), (59, 94), (49, 17), (57, 45), (1, 79), (34, 47), (43, 3), (21, 47), (82, 72), (91, 1), (44, 61), (93, 41), (89, 54), (26, 13), (75, 80), (91, 79), (53, 13), (69, 23), (31, 94), (14, 93), (49, 73), (22, 26), (2, 27), (33, 12), (94, 28), (84, 67), (61, 42), (94, 48), (20, 0), (81, 1), (10, 46), (17, 45), (23, 39), (80, 20), (34, 29), (95, 22), (32, 29), (41, 3), (2, 5), (89, 38), (54, 69), (24, 54), (93, 54), (14, 33), (26, 6), (21, 88), (94, 43), (52, 48), (69, 0), (10, 64), (96, 58), (20, 77), (9, 4), (88, 17), (2, 34), (59, 87), (46, 4), (4, 75), (46, 45), (85, 6), (37, 17), (58, 2), (81, 28), (53, 61), (9, 45), (15, 55), (45, 50), (90, 43), (87, 16), (82, 22), (30, 35), (0, 16), (37, 52), (73, 33), (81, 57), (5, 90), (25, 7), (12, 68), (98, 34), (84, 46), (90, 2), (79, 33), (96, 37), (66, 96), (85, 97), (79, 16), (73, 56), (16, 23), (22, 68), (28, 43), (47, 52), (45, 30), (65, 49), (52, 14), (26, 86), (75, 91), (29, 31)]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
