image,pins,outputs
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_107.tif,"[(27, 5), (43, 27), (35, 26), (82, 35), (84, 44), (74, 34), (86, 21), (96, 12), (66, 4), (17, 83)]","[0, 4, 4, 3, 1, 1, 1, 1, 4, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_108.tif,"[(90, 21), (4, 47), (92, 83), (24, 2), (31, 62), (14, 98), (66, 33), (89, 5), (60, 22), (66, 56)]","[0, 1, 0, 4, 0, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_109.tif,"[(97, 70), (32, 7), (14, 19), (61, 50), (41, 39), (25, 73), (62, 21), (56, 64), (28, 83), (84, 13)]","[0, 1, 0, 1, 1, 0, 7, 1, 1, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_112.tif,"[(91, 98), (90, 73), (73, 45), (90, 63), (90, 2), (30, 58), (95, 6), (24, 55), (13, 7), (6, 72)]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_118.tif,"[(80, 43), (42, 86), (21, 82), (59, 46), (17, 56), (95, 35), (66, 55), (21, 9), (54, 36), (25, 23)]","[0, 0, 1, 0, 2, 0, 0, 1, 0, 2]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_119.tif,"[(45, 65), (8, 41), (23, 64), (17, 3), (58, 93), (79, 96), (50, 9), (17, 70), (70, 36), (14, 11)]","[3, 0, 0, 0, 2, 1, 2, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_120.tif,"[(37, 63), (13, 94), (97, 59), (42, 80), (21, 57), (21, 18), (74, 100), (77, 82), (22, 6), (1, 88)]","[0, 2, 0, 2, 2, 0, 0, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_121.tif,"[(59, 10), (37, 25), (89, 48), (36, 84), (39, 71), (35, 41), (36, 79), (88, 77), (35, 88), (72, 8)]","[1, 2, 1, 1, 3, 1, 1, 2, 1, 3]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822091156_20190822091502_tile_122.tif,"[(36, 59), (65, 8), (78, 41), (18, 39), (12, 9), (48, 20), (69, 81), (25, 78), (86, 79), (95, 88)]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822094509_20190822094813_tile_168.tif,"[(17, 72), (44, 12), (10, 30), (39, 5), (20, 27), (61, 7), (23, 57), (34, 51), (99, 94), (2, 18)]","[1, 0, 4, 0, 2, 0, 2, 3, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822094509_20190822094813_tile_169.tif,"[(37, 65), (91, 91), (64, 11), (95, 6), (21, 3), (3, 98), (50, 3), (74, 25), (47, 87), (90, 62)]","[0, 0, 0, 6, 0, 0, 0, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822080619_20190822080931_tile_217.tif,"[(69, 87), (94, 84), (18, 89), (75, 38), (83, 79), (44, 39), (74, 68), (70, 16), (36, 35), (53, 90)]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822080619_20190822080931_tile_223.tif,"[(32, 71), (55, 25), (13, 18), (100, 98), (82, 76), (69, 76), (66, 42), (49, 79), (44, 43), (46, 5)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822080619_20190822080931_tile_228.tif,"[(99, 73), (50, 48), (91, 9), (41, 99), (1, 25), (52, 42), (58, 79), (53, 69), (43, 79), (98, 21)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822080619_20190822080931_tile_229.tif,"[(65, 45), (30, 10), (52, 24), (43, 21), (45, 41), (5, 67), (90, 64), (47, 26), (79, 4), (67, 84)]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_272.tif,"[(65, 53), (98, 60), (54, 20), (26, 44), (9, 27), (55, 3), (67, 63), (66, 94), (96, 99), (96, 82)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_273.tif,"[(78, 23), (63, 70), (10, 12), (52, 1), (60, 47), (90, 55), (31, 97), (43, 97), (9, 99), (94, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_274.tif,"[(34, 44), (1, 44), (36, 99), (41, 4), (58, 6), (30, 67), (15, 50), (95, 41), (84, 83), (30, 53)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_275.tif,"[(1, 93), (49, 7), (0, 26), (30, 8), (15, 41), (5, 24), (67, 42), (44, 56), (31, 26), (56, 59)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_276.tif,"[(84, 85), (45, 97), (42, 77), (1, 33), (96, 84), (96, 89), (88, 35), (3, 43), (96, 16), (76, 18)]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_277.tif,"[(39, 17), (60, 75), (39, 5), (56, 57), (68, 17), (42, 4), (28, 46), (96, 28), (7, 37), (21, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_284.tif,"[(48, 48), (85, 52), (89, 0), (11, 10), (3, 51), (55, 42), (22, 57), (50, 16), (36, 39), (27, 59)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_288.tif,"[(98, 49), (36, 65), (93, 52), (7, 50), (53, 49), (1, 35), (95, 9), (77, 99), (42, 48), (42, 8)]","[0, 0, 0, 2, 0, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_289.tif,"[(83, 14), (42, 59), (41, 62), (21, 6), (26, 34), (28, 59), (46, 88), (82, 79), (40, 4), (87, 81)]","[4, 1, 1, 0, 2, 0, 0, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823133754_20190823134101_tile_290.tif,"[(61, 89), (92, 47), (98, 21), (2, 74), (10, 85), (80, 44), (94, 8), (20, 6), (74, 19), (40, 36)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_327.tif,"[(46, 3), (18, 40), (29, 70), (17, 18), (40, 59), (73, 41), (79, 78), (60, 16), (61, 25), (77, 71)]","[7, 0, 0, 0, 1, 1, 0, 1, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_331.tif,"[(69, 48), (79, 64), (61, 46), (100, 80), (13, 48), (38, 87), (49, 1), (55, 83), (89, 21), (62, 40)]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_333.tif,"[(31, 78), (55, 90), (41, 17), (4, 84), (84, 19), (31, 48), (90, 45), (59, 54), (57, 94), (57, 86)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_335.tif,"[(4, 71), (96, 53), (91, 7), (26, 21), (24, 36), (97, 19), (0, 55), (21, 20), (44, 6), (20, 45)]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_337.tif,"[(16, 96), (78, 81), (7, 65), (78, 12), (25, 67), (3, 25), (50, 33), (29, 95), (49, 84), (1, 42)]","[0, 0, 0, 1, 0, 0, 2, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_341.tif,"[(67, 49), (89, 84), (92, 82), (14, 58), (85, 15), (48, 14), (69, 8), (33, 13), (27, 5), (51, 85)]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190804143251_20190804143533_tile_343.tif,"[(44, 81), (66, 87), (47, 97), (72, 34), (46, 76), (68, 49), (14, 94), (78, 6), (24, 31), (83, 38)]","[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065505_20190823065800_tile_388.tif,"[(82, 90), (100, 73), (73, 89), (68, 40), (93, 30), (76, 82), (48, 58), (78, 96), (24, 95), (70, 78)]","[2, 0, 2, 1, 0, 2, 2, 2, 3, 2]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065505_20190823065800_tile_389.tif,"[(57, 60), (70, 36), (35, 48), (34, 22), (37, 40), (37, 14), (90, 84), (72, 55), (17, 98), (81, 5)]","[2, 1, 0, 0, 2, 0, 3, 2, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065505_20190823065800_tile_398.tif,"[(69, 77), (27, 92), (79, 32), (64, 30), (2, 33), (46, 53), (36, 25), (68, 92), (94, 33), (30, 84)]","[2, 0, 0, 4, 0, 1, 8, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065505_20190823065800_tile_399.tif,"[(77, 66), (1, 77), (78, 6), (47, 32), (51, 27), (42, 97), (25, 17), (79, 36), (65, 1), (97, 60)]","[0, 0, 1, 2, 7, 2, 2, 2, 1, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823065505_20190823065800_tile_400.tif,"[(52, 60), (6, 78), (44, 61), (36, 51), (38, 34), (32, 52), (73, 67), (12, 12), (10, 92), (2, 12)]","[2, 0, 0, 1, 1, 1, 4, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_436.tif,"[(6, 2), (72, 26), (45, 33), (9, 59), (48, 72), (1, 29), (91, 80), (18, 87), (76, 10), (50, 7)]","[4, 0, 1, 0, 0, 2, 0, 2, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_437.tif,"[(92, 10), (13, 54), (5, 36), (27, 30), (88, 59), (4, 87), (30, 71), (99, 5), (84, 77), (84, 84)]","[1, 0, 0, 0, 3, 0, 1, 2, 0, 2]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_440.tif,"[(83, 17), (49, 74), (47, 56), (51, 64), (67, 28), (77, 47), (37, 63), (32, 57), (82, 65), (56, 37)]","[0, 0, 0, 0, 0, 0, 2, 1, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_441.tif,"[(23, 67), (70, 92), (28, 98), (10, 87), (52, 34), (80, 25), (57, 31), (96, 18), (41, 97), (73, 52)]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_442.tif,"[(52, 57), (85, 77), (4, 85), (60, 20), (28, 69), (26, 6), (56, 8), (90, 13), (61, 16), (66, 15)]","[0, 0, 2, 0, 0, 1, 1, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_443.tif,"[(12, 47), (55, 29), (92, 88), (62, 50), (54, 37), (94, 97), (85, 3), (62, 33), (54, 75), (92, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_444.tif,"[(84, 32), (32, 5), (73, 49), (39, 98), (35, 59), (51, 37), (82, 40), (2, 79), (22, 41), (97, 92)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_445.tif,"[(12, 29), (77, 68), (2, 22), (84, 80), (96, 70), (4, 47), (13, 68), (59, 17), (3, 41), (79, 66)]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 2]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_446.tif,"[(99, 21), (95, 49), (58, 42), (82, 97), (75, 19), (77, 8), (84, 32), (97, 17), (32, 49), (54, 1)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_447.tif,"[(60, 45), (61, 28), (79, 49), (85, 61), (45, 33), (78, 64), (71, 37), (39, 76), (95, 77), (14, 18)]","[1, 0, 1, 1, 0, 1, 0, 2, 2, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_450.tif,"[(10, 32), (9, 31), (13, 89), (39, 9), (55, 28), (46, 4), (29, 35), (8, 93), (33, 88), (94, 71)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_451.tif,"[(56, 84), (82, 50), (45, 97), (1, 30), (62, 59), (15, 12), (37, 8), (49, 94), (78, 16), (94, 62)]","[0, 1, 0, 0, 0, 0, 2, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_452.tif,"[(25, 27), (52, 60), (33, 26), (64, 18), (85, 15), (21, 14), (13, 17), (91, 54), (77, 73), (18, 95)]","[0, 0, 0, 0, 0, 5, 1, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_453.tif,"[(95, 74), (86, 97), (99, 69), (52, 20), (58, 25), (47, 24), (68, 46), (42, 54), (38, 95), (8, 83)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_454.tif,"[(55, 68), (51, 88), (19, 29), (95, 46), (75, 16), (30, 93), (89, 69), (57, 67), (33, 34), (25, 80)]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_455.tif,"[(41, 12), (95, 85), (18, 77), (20, 65), (76, 63), (70, 73), (1, 88), (7, 75), (54, 77), (92, 15)]","[0, 1, 2, 3, 3, 5, 0, 0, 5, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190823082625_20190823082938_tile_456.tif,"[(71, 86), (74, 15), (99, 64), (87, 93), (10, 5), (78, 84), (86, 37), (51, 75), (25, 33), (65, 20)]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_495.tif,"[(64, 84), (67, 62), (21, 8), (9, 72), (64, 9), (30, 55), (68, 50), (69, 61), (86, 59), (97, 30)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_498.tif,"[(29, 56), (6, 20), (26, 43), (93, 89), (28, 14), (95, 47), (77, 53), (53, 99), (66, 95), (1, 44)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_499.tif,"[(35, 84), (9, 3), (34, 88), (41, 0), (45, 29), (18, 66), (89, 84), (52, 77), (87, 15), (80, 4)]","[2, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_500.tif,"[(61, 12), (64, 100), (80, 34), (2, 68), (23, 16), (88, 70), (31, 54), (85, 64), (98, 32), (82, 15)]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_501.tif,"[(64, 21), (42, 87), (38, 82), (73, 84), (49, 22), (73, 6), (49, 85), (55, 12), (79, 70), (28, 93)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_502.tif,"[(26, 89), (31, 27), (29, 6), (24, 95), (75, 92), (67, 50), (97, 12), (54, 66), (95, 64), (2, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_503.tif,"[(18, 24), (76, 35), (8, 44), (62, 1), (59, 38), (55, 80), (68, 23), (42, 34), (48, 60), (68, 49)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_504.tif,"[(54, 82), (76, 63), (73, 68), (55, 61), (73, 83), (34, 90), (93, 65), (86, 45), (90, 56), (81, 55)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_505.tif,"[(4, 42), (94, 6), (12, 27), (0, 45), (80, 83), (98, 80), (13, 100), (28, 52), (57, 75), (30, 12)]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_506.tif,"[(91, 21), (89, 54), (20, 4), (86, 72), (64, 92), (92, 92), (86, 83), (36, 89), (93, 62), (22, 45)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_507.tif,"[(4, 88), (94, 23), (24, 87), (26, 53), (9, 7), (10, 45), (12, 31), (61, 8), (39, 1), (6, 74)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_510.tif,"[(6, 63), (46, 100), (33, 17), (53, 91), (96, 63), (31, 41), (66, 96), (10, 15), (36, 28), (87, 55)]","[3, 1, 3, 3, 0, 7, 0, 4, 2, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_511.tif,"[(48, 9), (50, 21), (60, 86), (56, 67), (15, 80), (41, 12), (35, 27), (62, 60), (76, 17), (45, 27)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_512.tif,"[(74, 33), (19, 87), (25, 1), (3, 50), (51, 35), (14, 32), (19, 2), (65, 72), (0, 23), (65, 37)]","[0, 0, 4, 0, 5, 2, 2, 0, 2, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_513.tif,"[(14, 58), (17, 35), (89, 98), (52, 30), (82, 37), (13, 73), (19, 13), (84, 85), (90, 31), (96, 21)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822093113_20190822093410_tile_514.tif,"[(90, 3), (24, 32), (59, 73), (49, 17), (20, 18), (45, 75), (21, 58), (38, 15), (10, 21), (90, 98)]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_547.tif,"[(47, 26), (40, 28), (43, 79), (67, 70), (4, 93), (60, 47), (52, 36), (16, 1), (68, 83), (20, 56)]","[2, 2, 1, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_551.tif,"[(54, 67), (25, 7), (94, 58), (12, 62), (35, 46), (79, 17), (72, 68), (52, 41), (62, 37), (27, 53)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_552.tif,"[(67, 9), (53, 16), (31, 14), (0, 11), (89, 86), (93, 50), (42, 45), (92, 11), (52, 80), (94, 18)]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_553.tif,"[(10, 18), (8, 67), (47, 41), (87, 34), (66, 21), (6, 67), (39, 99), (34, 70), (57, 6), (67, 27)]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_554.tif,"[(51, 14), (97, 9), (86, 78), (9, 99), (25, 97), (29, 33), (100, 91), (59, 7), (67, 46), (48, 97)]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_555.tif,"[(69, 23), (5, 72), (8, 24), (9, 73), (79, 15), (15, 61), (60, 99), (62, 21), (93, 91), (87, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_556.tif,"[(31, 68), (5, 16), (8, 73), (86, 44), (54, 40), (68, 41), (65, 72), (28, 50), (11, 32), (71, 18)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822085151_20190822085445_tile_557.tif,"[(45, 35), (43, 79), (88, 55), (9, 10), (40, 39), (87, 99), (1, 71), (65, 39), (51, 57), (29, 30)]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822080151_20190822080440_tile_603.tif,"[(86, 68), (20, 67), (67, 36), (26, 20), (5, 29), (6, 46), (10, 25), (62, 49), (37, 21), (37, 59)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
SN6_Train_AOI_11_Rotterdam_PS-RGBNIR_20190822080151_20190822080440_tile_605.tif,"[(49, 58), (42, 91), (37, 27), (12, 81), (46, 90), (21, 7), (17, 20), (41, 12), (60, 14), (50, 78)]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
