image,pins,outputs
10.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 3.9647059217095375, 8.603921599686146, 0, 0, 0, 3.035294160246849, 18.11764725856483, 21.313725646585226, 1.3921568989753723, 0.1764705926179886, 0, 10.819607928395271, 26.968627711758018, 23.615686483681202, 16.200000070035458, 10.843137372285128, 0, 5.207843199372292, 15.788235452026129, 2.505882415920496, 0, 2.0274510122835636, 0, 0, 0, 0, 0, 0]"
11.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 1.8980392664670944, 2.4588236212730408, 0, 0, 0, 3.1960784941911697, 12.003921762108803, 14.11372572183609, 0, 0, 0, 0, 0, 10.980392321944237, 0, 0, 0, 0, 2.7921569161117077, 16.709804160520434, 11.619607985019684, 4.694117695093155, 0, 5.980392270721495, 15.19607859943062, 16.611764887347817, 14.54901984333992, 6.494117766618729, 0, 0.4627451151609421, 0.1568627506494522, 0, 0, 0]"
12.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.329411797225475, 7.647058881819248, 0, 0, 0, 3.588235381990671, 16.41176492534578, 17.427451126277447, 0, 0, 0.2666666805744171, 11.933333564549685, 14.333333540707827, 7.517647144384682, 0, 0, 6.474509887397289, 14.533333498984575, 0, 0, 0, 0, 6.784313797950745, 7.788235399872065, 0, 0, 0]"
13.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 1.5882353372871876, 1.0000000149011612, 0, 0, 0, 0, 14.75686290487647, 6.313725553452969, 0, 4.8392157554626465, 2.2000000346451998, 0, 17.003921814262867, 14.533333534374833, 9.89019613713026, 17.211764834821224, 14.392157005146146, 0, 16.278431568294764, 30.784313928335905, 25.078431513160467, 19.94509820546955, 16.04705898463726, 0, 3.4941176921129227, 5.7647059466689825, 23.423529562540352, 25.792157041840255, 5.133333384990692, 0, 0, 0, 1.5294117936864495, 1.2980392426252365, 0]"
14.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0.4117647223174572, 6.596078522503376, 5.694117724895477, 0, 0, 6.364705972373486, 19.25882374122739, 25.62352967262268, 24.019608035683632, 0, 5.074509873986244, 20.85098058730364, 14.968627616763115, 27.694117905572057, 21.427451141178608, 0, 3.431372582912445, 4.576470650732517, 10.164705976843834, 20.223529582843184, 3.533333372324705, 0, 0, 0, 0.12156862765550613, 0.24313725531101227, 0, 0]"
15.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 2.1725490391254425, 2.368627481162548, 0, 5.450980454683304, 9.701960884034634, 0, 14.949019693769515, 23.262745276559144, 3.1803921945393085, 19.04705897346139, 14.686274658888578, 0, 20.145098173059523, 22.43137273704633, 20.086274713743478, 23.627451189793646, 2.670588292181492, 0, 13.254902131855488, 3.9176471238024533, 10.968627528753132, 9.788235368207097, 0, 0, 2.6352941542863846, 0.15294118225574493, 0, 0, 0]"
16.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5843138340860605, 0.9882353264838457, 0, 11.972549073398113, 12.545098148286343, 9.278431430459023, 19.631372706964612, 9.525490256026387, 0, 26.474509941414, 39.93725510686636, 31.42352961236611, 24.784313859418035, 7.039215698838234, 0, 4.168627517297864, 9.63529421389103, 11.403921663761139, 5.145098090171814, 0, 0, 0, 0, 0, 0, 0]"
17.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5843138340860605, 0.9882353264838457, 0, 11.972549073398113, 12.545098148286343, 9.278431430459023, 19.631372706964612, 9.525490256026387, 0, 26.474509941414, 39.93725510686636, 31.42352961236611, 24.784313859418035, 7.039215698838234, 0, 4.168627517297864, 9.63529421389103, 11.403921663761139, 5.145098090171814, 0, 0, 0, 0, 0, 0, 0]"
18.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 7.870588310062885, 6.788235366344452, 0, 0.9686274975538254, 0, 0.6666666716337204, 23.619607977569103, 9.937255019322038, 14.121568785980344, 12.458823718130589, 0, 7.835294172167778, 24.25098057091236, 21.133333469741046, 15.525490317493677, 1.5294117853045464, 0, 8.239215731620789, 26.58823550492525, 10.03137265983969, 0.16078431997448206, 0, 0, 0, 0, 0, 0, 0]"
19.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.329411797225475, 7.647058881819248, 0, 0, 0, 3.588235381990671, 16.41176492534578, 17.427451126277447, 0, 0, 0.2666666805744171, 11.933333564549685, 14.333333540707827, 7.517647144384682, 0, 0, 6.474509887397289, 14.533333498984575, 0, 0, 0, 0, 6.784313797950745, 7.788235399872065, 0, 0, 0]"
20.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.603921626228839, 8.615686304867268, 7.772549025714397, 6.698039265349507, 1.5294118076562881, 0, 8.176470674574375, 16.470588311553, 16.921568654477596, 16.32549029774964, 6.152941271662712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 2.1725490391254425, 2.368627481162548, 0, 5.450980454683304, 9.701960884034634, 0, 14.949019693769515, 23.262745276559144, 3.1803921945393085, 19.04705897346139, 14.686274658888578, 0, 20.145098173059523, 22.43137273704633, 20.086274713743478, 23.627451189793646, 2.670588292181492, 0, 13.254902131855488, 3.9176471238024533, 10.968627528753132, 9.788235368207097, 0, 0, 2.6352941542863846, 0.15294118225574493, 0, 0, 0]"
22.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6901961117982864, 0.5960784628987312, 0, 0, 0.533333346247673, 13.137254998087883, 23.521568786352873, 8.886274583637714, 0, 5.478431403636932, 19.890196215361357, 20.80000014603138, 7.470588311553001, 0, 0, 12.870588269084692, 12.396078497171402, 0.5529411770403385, 0, 0, 0, 0, 0, 0, 0, 0]"
23.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46666667610406876, 7.705882467329502, 3.552941210567951, 0, 3.921568676829338, 17.23921591974795, 21.019608004949987, 29.05098072439432, 12.854902099817991, 0, 12.482353076338768, 33.55686307325959, 28.568627651780844, 14.792157046496868, 1.8352941609919071, 0, 12.674509935081005, 18.819608006626368, 2.2862745448946953, 0, 0, 0, 0.2509804032742977, 0.07450980693101883, 0, 0, 0]"
24.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0.2705882489681244, 0.5921568907797337, 4.13725496083498, 11.929411908611655, 1.4823529720306396, 0, 9.474509969353676, 5.764706000685692, 12.756862912327051, 23.168627753853798, 5.364705950021744, 0, 14.419607993215322, 14.788235392421484, 24.27450993657112, 18.819608034566045, 0.9529412090778351, 0, 4.250980410724878, 14.792156998068094, 21.50196098908782, 2.901960823684931, 0, 0, 0, 0, 5.262745164334774, 0, 0]"
25.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4980392176657915, 8.46666676364839, 12.858823704067618, 10.623529561329633, 6.329411828890443, 0, 7.913725586608052, 17.862745290622115, 19.219608063343912, 10.450980555731803, 1.1098039355129004, 0, 5.945098079741001, 12.427451096475124, 4.2352941781282425, 0, 0, 0, 0, 0, 0, 0, 0]"
26.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6901961117982864, 0.5960784628987312, 0, 0, 0.533333346247673, 13.137254998087883, 23.521568786352873, 8.886274583637714, 0, 5.478431403636932, 19.890196215361357, 20.80000014603138, 7.470588311553001, 0, 0, 12.870588269084692, 12.396078497171402, 0.5529411770403385, 0, 0, 0, 0, 0, 0, 0, 0]"
27.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3529411852359772, 12.341176582500339, 7.917647110298276, 0, 12.670588359236717, 11.698039332404733, 14.058823622763157, 19.48627470806241, 17.00784320384264, 0, 23.996078595519066, 26.560784559696913, 31.694117788225412, 24.22352960705757, 7.007843222469091, 0, 18.40784320794046, 27.537255039438605, 16.988235395401716, 10.090196166187525, 0.0313725508749485, 0, 0.517647061496973, 0.49019608087837696, 0, 0, 0]"
28.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4.329411797225475, 7.647058881819248, 0, 0, 0, 3.588235381990671, 16.41176492534578, 17.427451126277447, 0, 0, 0.2666666805744171, 11.933333564549685, 14.333333540707827, 7.517647144384682, 0, 0, 6.474509887397289, 14.533333498984575, 0, 0, 0, 0, 6.784313797950745, 7.788235399872065, 0, 0, 0]"
29.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 16.607843190431595, 12.333333387970924, 0, 0, 0, 0, 26.898039251565933, 18.5019608438015, 4.054902002215385, 22.419607954099774, 7.886274561285973, 0, 21.427451070398092, 27.164705951698124, 21.000000113621354, 36.274509999901056, 18.4274510294199, 0, 9.607843197882175, 30.462745250202715, 19.30980405304581, 16.121568789705634, 15.764705963432789, 0, 0.06666667014360428, 1.9568628072738647, 0.427450992166996, 2.776470633223653, 3.22352946549654]"
30.png,"[(0, 0), (5, 0), (10, 0), (15, 0), (20, 0), (25, 0), (0, 5), (5, 5), (10, 5), (15, 5), (20, 5), (25, 5), (0, 10), (5, 10), (10, 10), (15, 10), (20, 10), (25, 10), (0, 15), (5, 15), (10, 15), (15, 15), (20, 15), (25, 15), (0, 20), (5, 20), (10, 20), (15, 20), (20, 20), (25, 20), (0, 25), (5, 25), (10, 25), (15, 25), (20, 25), (25, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 3.9647059217095375, 8.603921599686146, 0, 0, 0, 3.035294160246849, 18.11764725856483, 21.313725646585226, 1.3921568989753723, 0.1764705926179886, 0, 10.819607928395271, 26.968627711758018, 23.615686483681202, 16.200000070035458, 10.843137372285128, 0, 5.207843199372292, 15.788235452026129, 2.505882415920496, 0, 2.0274510122835636, 0, 0, 0, 0, 0, 0]"
